reference_id,ticket_created,date_created,issue_date,issue_type,method,issue,state,type_of_call_or_messge,type_of_property_goods_or_services,allegation_verified,data_nature
8907023,2026-07-17T19:52:04.000Z,2026-07-17T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Billing,MD,,,False,public-reference-allegations-unverified
8904978,2026-07-17T15:03:18.000Z,2026-07-17T00:00:00.000,2026-07-17T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,PA,Live Voice,,False,public-reference-allegations-unverified
8907474,2026-07-17T20:59:54.000Z,2026-07-17T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Billing,MO,,,False,public-reference-allegations-unverified
8906786,2026-07-17T19:19:58.000Z,2026-07-17T00:00:00.000,2026-07-09T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,NY,Prerecorded Voice,Other Services,False,public-reference-allegations-unverified
8906421,2026-07-17T18:27:40.000Z,2026-07-17T00:00:00.000,2026-07-17T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,OK,,,False,public-reference-allegations-unverified
8904432,2026-07-17T12:55:46.000Z,2026-07-17T00:00:00.000,2026-07-17T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,GA,Prerecorded Voice,Other Services,False,public-reference-allegations-unverified
8905900,2026-07-17T17:14:30.000Z,2026-07-17T00:00:00.000,2026-07-17T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,OR,Prerecorded Voice,Home Improvement Services,False,public-reference-allegations-unverified
8906634,2026-07-17T19:00:36.000Z,2026-07-17T00:00:00.000,,Internet,Fiber,Availability,GA,,,False,public-reference-allegations-unverified
8904357,2026-07-17T12:15:56.000Z,2026-07-17T00:00:00.000,,Phone,Internet (VOIP),Availability (including rural call completion),CA,,,False,public-reference-allegations-unverified
8906062,2026-07-17T17:39:00.000Z,2026-07-17T00:00:00.000,2026-07-18T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,TX,,,False,public-reference-allegations-unverified
8904096,2026-07-17T06:18:28.000Z,2026-07-17T00:00:00.000,,Internet,Wireless,Equipment,TX,,,False,public-reference-allegations-unverified
8905108,2026-07-17T15:28:17.000Z,2026-07-17T00:00:00.000,2026-07-17T00:00:00.000,Phone,Wired,Unwanted Calls,NE,Prerecorded Voice,Health Insurance Services,False,public-reference-allegations-unverified
8905150,2026-07-17T15:34:03.000Z,2026-07-17T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Equipment,MO,,,False,public-reference-allegations-unverified
8905996,2026-07-17T17:27:05.000Z,2026-07-17T00:00:00.000,,TV,Cable,Availability,MI,,,False,public-reference-allegations-unverified
8905548,2026-07-17T16:28:40.000Z,2026-07-17T00:00:00.000,,Internet,Cable,Billing,SC,,,False,public-reference-allegations-unverified
8907307,2026-07-17T20:32:23.000Z,2026-07-17T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Equipment,NY,,,False,public-reference-allegations-unverified
8905489,2026-07-17T16:21:53.000Z,2026-07-17T00:00:00.000,,TV,Satellite,Billing,CA,,,False,public-reference-allegations-unverified
8908407,2026-07-18T01:38:49.000Z,2026-07-17T00:00:00.000,,Emergency,Tower,Tower,WV,,,False,public-reference-allegations-unverified
8907981,2026-07-17T22:48:05.000Z,2026-07-17T00:00:00.000,,TV,Cable,Availability,AR,,,False,public-reference-allegations-unverified
8906445,2026-07-17T18:31:03.000Z,2026-07-17T00:00:00.000,2026-07-17T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,FL,Live Voice,Other Services,False,public-reference-allegations-unverified
8904503,2026-07-17T13:19:21.000Z,2026-07-17T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Billing,IL,,,False,public-reference-allegations-unverified
8906991,2026-07-17T19:49:17.000Z,2026-07-17T00:00:00.000,,TV,Cable,Availability,TX,,,False,public-reference-allegations-unverified
8907898,2026-07-17T22:29:03.000Z,2026-07-17T00:00:00.000,2025-06-01T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,TX,Live Voice,Unknown Services,False,public-reference-allegations-unverified
8906414,2026-07-17T18:26:13.000Z,2026-07-17T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Billing,NY,,,False,public-reference-allegations-unverified
8907268,2026-07-17T20:25:31.000Z,2026-07-17T00:00:00.000,2026-07-17T00:00:00.000,Phone,Wired,Unwanted Calls,GA,Prerecorded Voice,Health Insurance Services,False,public-reference-allegations-unverified
8906579,2026-07-17T18:52:33.000Z,2026-07-17T00:00:00.000,2026-07-17T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,ID,Live Voice,Google Listings Services,False,public-reference-allegations-unverified
8904754,2026-07-17T14:18:06.000Z,2026-07-17T00:00:00.000,2026-07-17T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,KY,Text Message,Business Loans Services,False,public-reference-allegations-unverified
8904925,2026-07-17T14:51:31.000Z,2026-07-17T00:00:00.000,2026-07-17T00:00:00.000,Phone,Internet (VOIP),Unwanted Calls,IL,Prerecorded Voice,Health Insurance Services,False,public-reference-allegations-unverified
8907586,2026-07-17T21:20:49.000Z,2026-07-17T00:00:00.000,2026-07-01T00:00:00.000,Phone,Internet (VOIP),Unwanted Calls,IL,,,False,public-reference-allegations-unverified
8904360,2026-07-17T12:18:10.000Z,2026-07-17T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Billing,MA,,,False,public-reference-allegations-unverified
8904627,2026-07-17T13:51:29.000Z,2026-07-17T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Billing,MI,,,False,public-reference-allegations-unverified
8904413,2026-07-17T12:48:08.000Z,2026-07-17T00:00:00.000,,Internet,Wireless,Interference,MI,,,False,public-reference-allegations-unverified
8906428,2026-07-17T18:28:33.000Z,2026-07-17T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Billing,NJ,,,False,public-reference-allegations-unverified
8907367,2026-07-17T20:42:13.000Z,2026-07-17T00:00:00.000,2026-07-17T00:00:00.000,Phone,Internet (VOIP),Unwanted Calls,IL,Prerecorded Voice,Other Services,False,public-reference-allegations-unverified
8905101,2026-07-17T15:27:07.000Z,2026-07-17T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Cramming (unauthorized charges on your phone bill),MA,,,False,public-reference-allegations-unverified
8906341,2026-07-17T18:18:39.000Z,2026-07-17T00:00:00.000,,Internet,Wireless,Billing,SC,,,False,public-reference-allegations-unverified
8906624,2026-07-17T18:59:11.000Z,2026-07-17T00:00:00.000,2026-07-17T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,FL,Text Message,Banks/financial Impersonations Services,False,public-reference-allegations-unverified
8906065,2026-07-17T17:40:16.000Z,2026-07-17T00:00:00.000,,TV,Broadcast,Availability,WI,,,False,public-reference-allegations-unverified
8907566,2026-07-17T21:17:32.000Z,2026-07-17T00:00:00.000,2026-07-10T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,WA,Prerecorded Voice,Other Services,False,public-reference-allegations-unverified
8905212,2026-07-17T15:40:52.000Z,2026-07-17T00:00:00.000,,Phone,Wired,Availability (including rural call completion),NE,,,False,public-reference-allegations-unverified
8908363,2026-07-18T01:17:18.000Z,2026-07-17T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Equipment,MT,,,False,public-reference-allegations-unverified
8907648,2026-07-17T21:34:22.000Z,2026-07-17T00:00:00.000,2026-07-17T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,MD,Prerecorded Voice,Banks/financial Impersonations Services,False,public-reference-allegations-unverified
8908580,2026-07-18T03:16:01.000Z,2026-07-17T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),CA,,,False,public-reference-allegations-unverified
8904634,2026-07-17T13:52:01.000Z,2026-07-17T00:00:00.000,2026-07-17T00:00:00.000,Accessibility,,Closed Captioning on TV,NY,,,False,public-reference-allegations-unverified
8904971,2026-07-17T15:01:06.000Z,2026-07-17T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Billing,MI,,,False,public-reference-allegations-unverified
8906989,2026-07-17T19:49:10.000Z,2026-07-17T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Billing,KY,,,False,public-reference-allegations-unverified
8907716,2026-07-17T21:47:52.000Z,2026-07-17T00:00:00.000,2026-04-07T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,NV,Prerecorded Voice,Debt Relief/debt Consolidation Services,False,public-reference-allegations-unverified
8905846,2026-07-17T17:07:34.000Z,2026-07-17T00:00:00.000,,Internet,Fiber,Availability,MD,,,False,public-reference-allegations-unverified
8906897,2026-07-17T19:35:35.000Z,2026-07-17T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Equipment,IN,,,False,public-reference-allegations-unverified
8906501,2026-07-17T18:39:29.000Z,2026-07-17T00:00:00.000,2026-07-17T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,ND,Live Voice,Banks/financial Impersonations Services,False,public-reference-allegations-unverified
8907339,2026-07-17T20:37:11.000Z,2026-07-17T00:00:00.000,2026-07-17T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,AZ,Prerecorded Voice,Debt Relief/debt Consolidation Services,False,public-reference-allegations-unverified
8904265,2026-07-17T10:55:20.000Z,2026-07-17T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),HI,,,False,public-reference-allegations-unverified
8907392,2026-07-17T20:45:55.000Z,2026-07-17T00:00:00.000,2026-07-17T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,TX,Text Message,,False,public-reference-allegations-unverified
8905274,2026-07-17T15:50:12.000Z,2026-07-17T00:00:00.000,,TV,Broadcast,Availability,SC,,,False,public-reference-allegations-unverified
8905372,2026-07-17T16:03:16.000Z,2026-07-17T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Equipment,FL,,,False,public-reference-allegations-unverified
8907027,2026-07-17T19:52:16.000Z,2026-07-17T00:00:00.000,2026-07-15T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,WI,Prerecorded Voice,Google Listings Services,False,public-reference-allegations-unverified
8908100,2026-07-17T23:25:33.000Z,2026-07-17T00:00:00.000,,Internet,Cable,Billing,CO,,,False,public-reference-allegations-unverified
8908465,2026-07-18T02:04:44.000Z,2026-07-17T00:00:00.000,2026-07-17T00:00:00.000,Phone,Wired,Unwanted Calls,NC,,,False,public-reference-allegations-unverified
8908392,2026-07-18T01:32:53.000Z,2026-07-17T00:00:00.000,,Internet,Wireless,Billing,FL,,,False,public-reference-allegations-unverified
8908289,2026-07-18T00:41:42.000Z,2026-07-17T00:00:00.000,,TV,Cable,Equipment,PA,,,False,public-reference-allegations-unverified
8905788,2026-07-17T16:58:04.000Z,2026-07-17T00:00:00.000,2026-07-16T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,CO,Live Voice,,False,public-reference-allegations-unverified
8906244,2026-07-17T18:08:54.000Z,2026-07-17T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Equipment,MA,,,False,public-reference-allegations-unverified
8907255,2026-07-17T20:23:29.000Z,2026-07-17T00:00:00.000,,TV,Cable,Availability,IN,,,False,public-reference-allegations-unverified
8904037,2026-07-17T04:55:55.000Z,2026-07-17T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Equipment,ID,,,False,public-reference-allegations-unverified
8907489,2026-07-17T21:02:02.000Z,2026-07-17T00:00:00.000,,Internet,Fiber,Billing,KS,,,False,public-reference-allegations-unverified
8905854,2026-07-17T17:08:18.000Z,2026-07-17T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Equipment,TX,,,False,public-reference-allegations-unverified
8905592,2026-07-17T16:34:59.000Z,2026-07-17T00:00:00.000,2026-07-16T00:00:00.000,Phone,Internet (VOIP),Unwanted Calls,PA,,,False,public-reference-allegations-unverified
8906228,2026-07-17T18:07:25.000Z,2026-07-17T00:00:00.000,,Internet,Fiber,Availability,NC,,,False,public-reference-allegations-unverified
8904666,2026-07-17T13:58:59.000Z,2026-07-17T00:00:00.000,2026-07-17T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,CA,Prerecorded Voice,Credit Card Debt Services,False,public-reference-allegations-unverified
8904958,2026-07-17T14:58:17.000Z,2026-07-17T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),MN,,,False,public-reference-allegations-unverified
8906274,2026-07-17T18:11:37.000Z,2026-07-17T00:00:00.000,2026-07-17T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,CA,Prerecorded Voice,Debt Relief/debt Consolidation Services,False,public-reference-allegations-unverified
8907217,2026-07-17T20:18:19.000Z,2026-07-17T00:00:00.000,2026-07-17T00:00:00.000,Phone,Internet (VOIP),Unwanted Calls,CO,Prerecorded Voice,Other Services,False,public-reference-allegations-unverified
8904299,2026-07-17T11:27:53.000Z,2026-07-17T00:00:00.000,,TV,Broadcast,Availability,NC,,,False,public-reference-allegations-unverified
8906041,2026-07-17T17:34:42.000Z,2026-07-17T00:00:00.000,2026-07-17T00:00:00.000,Emergency,Interference,Interference,OH,,,False,public-reference-allegations-unverified
8907536,2026-07-17T21:10:30.000Z,2026-07-17T00:00:00.000,,Internet,Wireless,Billing,KS,,,False,public-reference-allegations-unverified
8908519,2026-07-18T02:34:54.000Z,2026-07-17T00:00:00.000,,Internet,Fiber,Availability,CA,,,False,public-reference-allegations-unverified
8908484,2026-07-18T02:11:27.000Z,2026-07-17T00:00:00.000,,TV,Broadcast,Availability,MI,,,False,public-reference-allegations-unverified
8905211,2026-07-17T15:40:33.000Z,2026-07-17T00:00:00.000,2026-07-14T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,FL,Prerecorded Voice,Other Services,False,public-reference-allegations-unverified
8906650,2026-07-17T19:01:49.000Z,2026-07-17T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Billing,NV,,,False,public-reference-allegations-unverified
8907818,2026-07-17T22:14:47.000Z,2026-07-17T00:00:00.000,2026-07-17T00:00:00.000,Phone,Internet (VOIP),Unwanted Calls,MA,Prerecorded Voice,Business Loans Services,False,public-reference-allegations-unverified
8905588,2026-07-17T16:33:54.000Z,2026-07-17T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Equipment,IL,,,False,public-reference-allegations-unverified
8906010,2026-07-17T17:29:28.000Z,2026-07-17T00:00:00.000,2026-07-17T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,SC,Prerecorded Voice,Health Insurance Services,False,public-reference-allegations-unverified
8905736,2026-07-17T16:52:20.000Z,2026-07-17T00:00:00.000,2026-07-17T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,NJ,Live Voice,Debt Relief/debt Consolidation Services,False,public-reference-allegations-unverified
8905304,2026-07-17T15:54:05.000Z,2026-07-17T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Billing,TX,,,False,public-reference-allegations-unverified
8905116,2026-07-17T15:29:07.000Z,2026-07-17T00:00:00.000,2026-07-17T00:00:00.000,Phone,Internet (VOIP),Unwanted Calls,CO,Prerecorded Voice,Health Insurance Services,False,public-reference-allegations-unverified
8904289,2026-07-17T11:19:51.000Z,2026-07-17T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Cramming (unauthorized charges on your phone bill),PA,,,False,public-reference-allegations-unverified
8906542,2026-07-17T18:46:19.000Z,2026-07-17T00:00:00.000,2026-07-17T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,AZ,Prerecorded Voice,Debt Relief/debt Consolidation Services,False,public-reference-allegations-unverified
8907829,2026-07-17T22:18:05.000Z,2026-07-17T00:00:00.000,,TV,Cable,Interference,FL,,,False,public-reference-allegations-unverified
8908261,2026-07-18T00:28:35.000Z,2026-07-17T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Cramming (unauthorized charges on your phone bill),IL,,,False,public-reference-allegations-unverified
8904399,2026-07-17T12:41:20.000Z,2026-07-17T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Billing,MI,,,False,public-reference-allegations-unverified
8904814,2026-07-17T14:29:35.000Z,2026-07-17T00:00:00.000,2026-07-17T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,OH,Live Voice,Health Insurance Services,False,public-reference-allegations-unverified
8904254,2026-07-17T10:31:46.000Z,2026-07-17T00:00:00.000,2026-07-16T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,NJ,Text Message,Prizes Won Something Services,False,public-reference-allegations-unverified
8904949,2026-07-17T14:56:25.000Z,2026-07-17T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Privacy,NV,,,False,public-reference-allegations-unverified
8907991,2026-07-17T22:49:33.000Z,2026-07-17T00:00:00.000,2026-07-17T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,TX,Prerecorded Voice,,False,public-reference-allegations-unverified
8905841,2026-07-17T17:07:16.000Z,2026-07-17T00:00:00.000,,Request for Dispute Assistance,,,CA,,,False,public-reference-allegations-unverified
8907355,2026-07-17T20:40:00.000Z,2026-07-17T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Billing,AZ,,,False,public-reference-allegations-unverified
