task_id,received_at,category,subcategory,province,city,channel,priority,external_lookup_scenario,routing_queue,evidence_complete,allegation_verified,aggregate_anchor,aggregate_share,data_nature
CN-TEL-2025Q2-0365,2025-07-04T02:44:00,资费争议,合约套餐变更,浙江,杭州,企业客服热线,关注,committed_response_lost,浙江服务复核队列,False,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0366,2025-07-04T02:55:00,资费争议,账单明细异议,陕西,西安,运营商应用,高,effect_status_unknown,陕西服务复核队列,True,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0367,2025-07-04T03:06:00,资费争议,流量超套计费,辽宁,沈阳,线下营业厅,常规,not_committed,辽宁服务复核队列,True,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0368,2025-07-04T03:17:00,资费争议,合约套餐变更,福建,福州,互联网服务入口,关注,committed_response_lost,福建服务复核队列,True,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0369,2025-07-04T03:28:00,资费争议,账单明细异议,四川,成都,企业客服热线,高,effect_status_unknown,四川服务复核队列,True,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0370,2025-07-04T03:39:00,资费争议,流量超套计费,广东,广州,运营商应用,常规,not_committed,广东服务复核队列,True,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0371,2025-07-04T03:50:00,资费争议,合约套餐变更,河南,郑州,线下营业厅,关注,committed_response_lost,河南服务复核队列,True,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0372,2025-07-04T04:01:00,资费争议,账单明细异议,湖北,武汉,互联网服务入口,高,effect_status_unknown,湖北服务复核队列,False,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0373,2025-07-04T04:12:00,资费争议,流量超套计费,浙江,杭州,企业客服热线,常规,not_committed,浙江服务复核队列,True,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0374,2025-07-04T04:23:00,资费争议,合约套餐变更,陕西,西安,运营商应用,关注,committed_response_lost,陕西服务复核队列,True,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0375,2025-07-04T04:34:00,资费争议,账单明细异议,辽宁,沈阳,线下营业厅,高,effect_status_unknown,辽宁服务复核队列,True,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0376,2025-07-04T04:45:00,资费争议,流量超套计费,福建,福州,互联网服务入口,常规,not_committed,福建服务复核队列,True,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0377,2025-07-04T04:56:00,资费争议,合约套餐变更,四川,成都,企业客服热线,关注,committed_response_lost,四川服务复核队列,True,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0378,2025-07-04T05:07:00,资费争议,账单明细异议,广东,广州,运营商应用,高,effect_status_unknown,广东服务复核队列,True,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0379,2025-07-04T05:18:00,资费争议,流量超套计费,河南,郑州,线下营业厅,常规,not_committed,河南服务复核队列,False,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0380,2025-07-04T05:29:00,资费争议,合约套餐变更,湖北,武汉,互联网服务入口,关注,committed_response_lost,湖北服务复核队列,True,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0381,2025-07-04T05:40:00,资费争议,账单明细异议,浙江,杭州,企业客服热线,高,effect_status_unknown,浙江服务复核队列,True,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0382,2025-07-04T05:51:00,资费争议,流量超套计费,陕西,西安,运营商应用,常规,not_committed,陕西服务复核队列,True,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0383,2025-07-04T06:02:00,资费争议,合约套餐变更,辽宁,沈阳,线下营业厅,关注,committed_response_lost,辽宁服务复核队列,True,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0384,2025-07-04T06:13:00,资费争议,账单明细异议,福建,福州,互联网服务入口,高,effect_status_unknown,福建服务复核队列,True,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0385,2025-07-04T06:24:00,资费争议,流量超套计费,四川,成都,企业客服热线,常规,not_committed,四川服务复核队列,True,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0386,2025-07-04T06:35:00,资费争议,合约套餐变更,广东,广州,运营商应用,关注,committed_response_lost,广东服务复核队列,False,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0387,2025-07-04T06:46:00,资费争议,账单明细异议,河南,郑州,线下营业厅,高,effect_status_unknown,河南服务复核队列,True,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0388,2025-07-04T06:57:00,资费争议,流量超套计费,湖北,武汉,互联网服务入口,常规,not_committed,湖北服务复核队列,True,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0389,2025-07-04T07:08:00,资费争议,合约套餐变更,浙江,杭州,企业客服热线,关注,committed_response_lost,浙江服务复核队列,True,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0390,2025-07-04T07:19:00,资费争议,账单明细异议,陕西,西安,运营商应用,高,effect_status_unknown,陕西服务复核队列,True,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0391,2025-07-04T07:30:00,资费争议,流量超套计费,辽宁,沈阳,线下营业厅,常规,not_committed,辽宁服务复核队列,True,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0392,2025-07-04T07:41:00,资费争议,合约套餐变更,福建,福州,互联网服务入口,关注,committed_response_lost,福建服务复核队列,True,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0393,2025-07-04T07:52:00,资费争议,账单明细异议,四川,成都,企业客服热线,高,effect_status_unknown,四川服务复核队列,False,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0394,2025-07-04T08:03:00,资费争议,流量超套计费,广东,广州,运营商应用,常规,not_committed,广东服务复核队列,True,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0395,2025-07-04T08:14:00,资费争议,合约套餐变更,河南,郑州,线下营业厅,关注,committed_response_lost,河南服务复核队列,True,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0396,2025-07-04T08:25:00,资费争议,账单明细异议,湖北,武汉,互联网服务入口,高,effect_status_unknown,湖北服务复核队列,True,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0397,2025-07-04T08:36:00,资费争议,流量超套计费,浙江,杭州,企业客服热线,常规,not_committed,浙江服务复核队列,True,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0398,2025-07-04T08:47:00,资费争议,合约套餐变更,陕西,西安,运营商应用,关注,committed_response_lost,陕西服务复核队列,True,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0399,2025-07-04T08:58:00,资费争议,账单明细异议,辽宁,沈阳,线下营业厅,高,effect_status_unknown,辽宁服务复核队列,True,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0400,2025-07-04T09:09:00,资费争议,流量超套计费,福建,福州,互联网服务入口,常规,not_committed,福建服务复核队列,False,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0401,2025-07-04T09:20:00,资费争议,合约套餐变更,四川,成都,企业客服热线,关注,committed_response_lost,四川服务复核队列,True,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0402,2025-07-04T09:31:00,资费争议,账单明细异议,广东,广州,运营商应用,高,effect_status_unknown,广东服务复核队列,True,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0403,2025-07-04T09:42:00,资费争议,流量超套计费,河南,郑州,线下营业厅,常规,not_committed,河南服务复核队列,True,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0404,2025-07-04T09:53:00,资费争议,合约套餐变更,湖北,武汉,互联网服务入口,关注,committed_response_lost,湖北服务复核队列,True,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0405,2025-07-04T10:04:00,服务争议,宽带装移机,浙江,杭州,企业客服热线,高,effect_status_unknown,浙江服务复核队列,True,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0406,2025-07-04T10:15:00,服务争议,人工客服接续,陕西,西安,运营商应用,常规,not_committed,陕西服务复核队列,True,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0407,2025-07-04T10:26:00,服务争议,销户退订,辽宁,沈阳,线下营业厅,关注,committed_response_lost,辽宁服务复核队列,False,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0408,2025-07-04T10:37:00,服务争议,宽带装移机,福建,福州,互联网服务入口,高,effect_status_unknown,福建服务复核队列,True,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0409,2025-07-04T10:48:00,服务争议,人工客服接续,四川,成都,企业客服热线,常规,not_committed,四川服务复核队列,True,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0410,2025-07-04T10:59:00,服务争议,销户退订,广东,广州,运营商应用,关注,committed_response_lost,广东服务复核队列,True,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0411,2025-07-04T11:10:00,服务争议,宽带装移机,河南,郑州,线下营业厅,高,effect_status_unknown,河南服务复核队列,True,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0412,2025-07-04T11:21:00,服务争议,人工客服接续,湖北,武汉,互联网服务入口,常规,not_committed,湖北服务复核队列,True,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0413,2025-07-04T11:32:00,服务争议,销户退订,浙江,杭州,企业客服热线,关注,committed_response_lost,浙江服务复核队列,True,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0414,2025-07-04T11:43:00,服务争议,宽带装移机,陕西,西安,运营商应用,高,effect_status_unknown,陕西服务复核队列,False,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0415,2025-07-04T11:54:00,服务争议,人工客服接续,辽宁,沈阳,线下营业厅,常规,not_committed,辽宁服务复核队列,True,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0416,2025-07-04T12:05:00,服务争议,销户退订,福建,福州,互联网服务入口,关注,committed_response_lost,福建服务复核队列,True,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0417,2025-07-04T12:16:00,服务争议,宽带装移机,四川,成都,企业客服热线,高,effect_status_unknown,四川服务复核队列,True,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0418,2025-07-04T12:27:00,服务争议,人工客服接续,广东,广州,运营商应用,常规,not_committed,广东服务复核队列,True,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0419,2025-07-04T12:38:00,服务争议,销户退订,河南,郑州,线下营业厅,关注,committed_response_lost,河南服务复核队列,True,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0420,2025-07-04T12:49:00,服务争议,宽带装移机,湖北,武汉,互联网服务入口,高,effect_status_unknown,湖北服务复核队列,True,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0421,2025-07-04T13:00:00,服务争议,人工客服接续,浙江,杭州,企业客服热线,常规,not_committed,浙江服务复核队列,False,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0422,2025-07-04T13:11:00,服务争议,销户退订,陕西,西安,运营商应用,关注,committed_response_lost,陕西服务复核队列,True,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0423,2025-07-04T13:22:00,服务争议,宽带装移机,辽宁,沈阳,线下营业厅,高,effect_status_unknown,辽宁服务复核队列,True,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0424,2025-07-04T13:33:00,服务争议,人工客服接续,福建,福州,互联网服务入口,常规,not_committed,福建服务复核队列,True,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0425,2025-07-04T13:44:00,服务争议,销户退订,四川,成都,企业客服热线,关注,committed_response_lost,四川服务复核队列,True,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0426,2025-07-04T13:55:00,服务争议,宽带装移机,广东,广州,运营商应用,高,effect_status_unknown,广东服务复核队列,True,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0427,2025-07-04T14:06:00,服务争议,人工客服接续,河南,郑州,线下营业厅,常规,not_committed,河南服务复核队列,True,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0428,2025-07-04T14:17:00,服务争议,销户退订,湖北,武汉,互联网服务入口,关注,committed_response_lost,湖北服务复核队列,False,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0429,2025-07-04T14:28:00,服务争议,宽带装移机,浙江,杭州,企业客服热线,高,effect_status_unknown,浙江服务复核队列,True,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0430,2025-07-04T14:39:00,服务争议,人工客服接续,陕西,西安,运营商应用,常规,not_committed,陕西服务复核队列,True,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0431,2025-07-04T14:50:00,服务争议,销户退订,辽宁,沈阳,线下营业厅,关注,committed_response_lost,辽宁服务复核队列,True,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0432,2025-07-04T15:01:00,服务争议,宽带装移机,福建,福州,互联网服务入口,高,effect_status_unknown,福建服务复核队列,True,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0433,2025-07-04T15:12:00,服务争议,人工客服接续,四川,成都,企业客服热线,常规,not_committed,四川服务复核队列,True,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0434,2025-07-04T15:23:00,服务争议,销户退订,广东,广州,运营商应用,关注,committed_response_lost,广东服务复核队列,True,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0435,2025-07-04T15:34:00,服务争议,宽带装移机,河南,郑州,线下营业厅,高,effect_status_unknown,河南服务复核队列,False,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0436,2025-07-04T15:45:00,服务争议,人工客服接续,湖北,武汉,互联网服务入口,常规,not_committed,湖北服务复核队列,True,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0437,2025-07-04T15:56:00,服务争议,销户退订,浙江,杭州,企业客服热线,关注,committed_response_lost,浙江服务复核队列,True,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0438,2025-07-04T16:07:00,服务争议,宽带装移机,陕西,西安,运营商应用,高,effect_status_unknown,陕西服务复核队列,True,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0439,2025-07-04T16:18:00,服务争议,人工客服接续,辽宁,沈阳,线下营业厅,常规,not_committed,辽宁服务复核队列,True,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0440,2025-07-04T16:29:00,服务争议,销户退订,福建,福州,互联网服务入口,关注,committed_response_lost,福建服务复核队列,True,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0441,2025-07-04T16:40:00,服务争议,宽带装移机,四川,成都,企业客服热线,高,effect_status_unknown,四川服务复核队列,True,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0442,2025-07-04T16:51:00,服务争议,人工客服接续,广东,广州,运营商应用,常规,not_committed,广东服务复核队列,False,False,MIIT-2025-Q2,0.393,deterministic-synthetic-cn-operations
