event_id,transport_id,flow_token,event_version,event_time,received_at,source_system,from_department,to_department,bed_request_id,role,actor_id,event_type,co_sign_status,privacy_scope,clinical_decision_allowed,conflict_type,late_event
TRN-0088-05,TRN-0088,FLOW-0088,5,2026-07-03T18:32:00+08:00,2026-07-03T18:34:00+08:00,OPS_AUDIT,急诊观察区,外科留观区,BED-077,coordination_lead,COORD-01,coordination_snapshot,pending,operational_only,False,none,False
TRN-0088-06,TRN-0088,FLOW-0088,6,2026-07-03T18:36:00+08:00,2026-07-03T18:38:00+08:00,OPS_AUDIT,急诊观察区,外科留观区,BED-077,coordination_lead,COORD-01,correction_appended,missing,operational_only,False,missing,False
TRN-0089-01,TRN-0089,FLOW-0089,1,2026-07-03T18:23:00+08:00,2026-07-03T18:24:00+08:00,ED_BOARD,急诊抢救区,日间诊疗区,BED-084,emergency_nurse,ER-N-01,transport_requested,pending,operational_only,False,none,False
TRN-0089-02,TRN-0089,FLOW-0089,2,2026-07-03T18:27:00+08:00,2026-07-03T18:29:00+08:00,TRANSPORT_DISPATCH,急诊抢救区,日间诊疗区,BED-084,transport_coordinator,TR-C-01,transport_assigned,pending,operational_only,False,none,False
TRN-0089-03,TRN-0089,FLOW-0089,3,2026-07-03T18:31:00+08:00,2026-07-03T18:33:00+08:00,BED_CONTROL,急诊抢救区,日间诊疗区,BED-084,bed_coordinator,BED-C-01,bed_request_confirmed,pending,operational_only,False,none,False
TRN-0089-04,TRN-0089,FLOW-0089,4,2026-07-03T18:35:00+08:00,2026-07-03T18:37:00+08:00,WARD_BOARD,急诊抢救区,日间诊疗区,BED-084,bed_coordinator,BED-C-01,handoff_received,pending,operational_only,False,none,False
TRN-0089-05,TRN-0089,FLOW-0089,5,2026-07-03T18:39:00+08:00,2026-07-03T18:41:00+08:00,OPS_AUDIT,急诊抢救区,日间诊疗区,BED-084,coordination_lead,COORD-01,coordination_snapshot,pending,operational_only,False,none,False
TRN-0089-06,TRN-0089,FLOW-0089,6,2026-07-03T18:43:00+08:00,2026-07-03T18:45:00+08:00,OPS_AUDIT,急诊抢救区,日间诊疗区,BED-084,coordination_lead,COORD-01,correction_appended,confirmed_and_cancelled,operational_only,False,mutually_exclusive,False
TRN-0090-01,TRN-0090,FLOW-0090,1,2026-07-03T18:30:00+08:00,2026-07-03T18:31:00+08:00,ED_BOARD,急诊观察区,内科留观区,BED-091,emergency_nurse,ER-N-01,transport_requested,pending,operational_only,False,none,False
TRN-0090-02,TRN-0090,FLOW-0090,2,2026-07-03T18:34:00+08:00,2026-07-03T18:36:00+08:00,TRANSPORT_DISPATCH,急诊观察区,内科留观区,BED-091,transport_coordinator,TR-C-01,transport_assigned,pending,operational_only,False,none,False
TRN-0090-03,TRN-0090,FLOW-0090,3,2026-07-03T18:38:00+08:00,2026-07-03T18:40:00+08:00,BED_CONTROL,急诊观察区,内科留观区,BED-091,bed_coordinator,BED-C-01,bed_request_confirmed,pending,operational_only,False,none,False
TRN-0090-04,TRN-0090,FLOW-0090,4,2026-07-03T18:42:00+08:00,2026-07-03T18:44:00+08:00,WARD_BOARD,急诊观察区,内科留观区,BED-091,bed_coordinator,BED-C-01,handoff_received,pending,operational_only,False,none,False
TRN-0090-05,TRN-0090,FLOW-0090,5,2026-07-03T18:46:00+08:00,2026-07-03T18:48:00+08:00,OPS_AUDIT,急诊观察区,内科留观区,BED-091,coordination_lead,COORD-01,coordination_snapshot,pending,operational_only,False,none,False
TRN-0090-06,TRN-0090,FLOW-0090,6,2026-07-03T18:39:00+08:00,2026-07-03T19:18:00+08:00,OPS_AUDIT,急诊观察区,内科留观区,BED-091,coordination_lead,COORD-01,correction_appended,pending,operational_only,False,late_reopen,True
TRN-0091-01,TRN-0091,FLOW-0091,1,2026-07-03T18:37:00+08:00,2026-07-03T18:38:00+08:00,ED_BOARD,急诊观察区,外科留观区,BED-098,emergency_nurse,ER-N-01,transport_requested,pending,operational_only,False,none,False
TRN-0091-02,TRN-0091,FLOW-0091,2,2026-07-03T18:41:00+08:00,2026-07-03T18:43:00+08:00,TRANSPORT_DISPATCH,急诊观察区,外科留观区,BED-098,transport_coordinator,TR-C-01,transport_assigned,pending,operational_only,False,none,False
TRN-0091-03,TRN-0091,FLOW-0091,3,2026-07-03T18:45:00+08:00,2026-07-03T18:47:00+08:00,BED_CONTROL,急诊观察区,外科留观区,BED-098,bed_coordinator,BED-C-01,bed_request_confirmed,pending,operational_only,False,none,False
TRN-0091-04,TRN-0091,FLOW-0091,4,2026-07-03T18:49:00+08:00,2026-07-03T18:51:00+08:00,WARD_BOARD,急诊观察区,外科留观区,BED-098,bed_coordinator,BED-C-01,handoff_received,pending,operational_only,False,none,False
TRN-0091-05,TRN-0091,FLOW-0091,5,2026-07-03T18:53:00+08:00,2026-07-03T18:55:00+08:00,OPS_AUDIT,急诊观察区,外科留观区,BED-098,coordination_lead,COORD-01,coordination_snapshot,pending,operational_only,False,none,False
TRN-0091-06,TRN-0091,FLOW-0091,6,2026-07-03T18:57:00+08:00,2026-07-03T19:39:00+08:00,OPS_AUDIT,急诊观察区,外科留观区,BED-098,coordination_lead,COORD-01,correction_appended,pending,operational_only,False,late_event,True
TRN-0092-01,TRN-0092,FLOW-0092,1,2026-07-03T18:44:00+08:00,2026-07-03T18:45:00+08:00,ED_BOARD,急诊抢救区,日间诊疗区,BED-105,emergency_nurse,ER-N-01,transport_requested,pending,operational_only,False,none,False
TRN-0092-02,TRN-0092,FLOW-0092,2,2026-07-03T18:48:00+08:00,2026-07-03T18:50:00+08:00,TRANSPORT_DISPATCH,急诊抢救区,日间诊疗区,BED-105,transport_coordinator,TR-C-01,transport_assigned,pending,operational_only,False,none,False
TRN-0092-03,TRN-0092,FLOW-0092,3,2026-07-03T18:52:00+08:00,2026-07-03T18:54:00+08:00,BED_CONTROL,急诊抢救区,日间诊疗区,BED-105,bed_coordinator,BED-C-01,bed_request_confirmed,pending,operational_only,False,none,False
TRN-0092-04,TRN-0092,FLOW-0092,4,2026-07-03T18:56:00+08:00,2026-07-03T18:58:00+08:00,WARD_BOARD,急诊抢救区,日间诊疗区,BED-105,bed_coordinator,BED-C-01,handoff_received,pending,operational_only,False,none,False
TRN-0092-05,TRN-0092,FLOW-0092,5,2026-07-03T19:00:00+08:00,2026-07-03T19:02:00+08:00,OPS_AUDIT,急诊抢救区,日间诊疗区,BED-105,coordination_lead,COORD-01,coordination_snapshot,pending,operational_only,False,none,False
TRN-0092-06,TRN-0092,FLOW-0092,6,2026-07-03T18:49:00+08:00,2026-07-03T19:09:00+08:00,OPS_AUDIT,急诊抢救区,日间诊疗区,BED-105,coordination_lead,COORD-01,correction_appended,pending,operational_only,False,out_of_order,False
TRN-0093-01,TRN-0093,FLOW-0093,1,2026-07-03T18:51:00+08:00,2026-07-03T18:52:00+08:00,ED_BOARD,急诊观察区,内科留观区,BED-112,emergency_nurse,ER-N-01,transport_requested,pending,operational_only,False,none,False
TRN-0093-02,TRN-0093,FLOW-0093,2,2026-07-03T18:55:00+08:00,2026-07-03T18:57:00+08:00,TRANSPORT_DISPATCH,急诊观察区,内科留观区,BED-112,transport_coordinator,TR-C-01,transport_assigned,pending,operational_only,False,none,False
TRN-0093-03,TRN-0093,FLOW-0093,3,2026-07-03T18:59:00+08:00,2026-07-03T19:01:00+08:00,BED_CONTROL,急诊观察区,内科留观区,BED-112,bed_coordinator,BED-C-01,bed_request_confirmed,pending,operational_only,False,none,False
TRN-0093-04,TRN-0093,FLOW-0093,4,2026-07-03T19:03:00+08:00,2026-07-03T19:05:00+08:00,WARD_BOARD,急诊观察区,内科留观区,BED-112,bed_coordinator,BED-C-01,handoff_received,pending,operational_only,False,none,False
TRN-0093-05,TRN-0093,FLOW-0093,5,2026-07-03T19:07:00+08:00,2026-07-03T19:09:00+08:00,OPS_AUDIT,急诊观察区,内科留观区,BED-112,coordination_lead,COORD-01,coordination_snapshot,pending,operational_only,False,none,False
TRN-0093-06,TRN-0093,FLOW-0093,6,2026-07-03T19:11:00+08:00,2026-07-03T19:13:00+08:00,WARD_BOARD,急诊观察区,内科留观区,BED-112,coordination_lead,COORD-01,handoff_received,pending,operational_only,False,duplicate,False
TRN-0094-01,TRN-0094,FLOW-0094,1,2026-07-03T18:58:00+08:00,2026-07-03T18:59:00+08:00,ED_BOARD,急诊观察区,外科留观区,BED-119,emergency_nurse,ER-N-01,transport_requested,pending,operational_only,False,none,False
TRN-0094-02,TRN-0094,FLOW-0094,2,2026-07-03T19:02:00+08:00,2026-07-03T19:04:00+08:00,TRANSPORT_DISPATCH,急诊观察区,外科留观区,BED-119,transport_coordinator,TR-C-01,transport_assigned,pending,operational_only,False,none,False
TRN-0094-03,TRN-0094,FLOW-0094,3,2026-07-03T19:06:00+08:00,2026-07-03T19:08:00+08:00,BED_CONTROL,急诊观察区,外科留观区,BED-119,bed_coordinator,BED-C-01,bed_request_confirmed,pending,operational_only,False,none,False
TRN-0094-04,TRN-0094,FLOW-0094,4,2026-07-03T19:10:00+08:00,2026-07-03T19:12:00+08:00,WARD_BOARD,急诊观察区,外科留观区,BED-119,bed_coordinator,BED-C-01,handoff_received,pending,operational_only,False,none,False
TRN-0094-05,TRN-0094,FLOW-0094,5,2026-07-03T19:14:00+08:00,2026-07-03T19:16:00+08:00,OPS_AUDIT,急诊观察区,外科留观区,BED-119,coordination_lead,COORD-01,coordination_snapshot,pending,operational_only,False,none,False
TRN-0094-06,TRN-0094,FLOW-0094,6,2026-07-03T19:18:00+08:00,2026-07-03T19:20:00+08:00,OPS_AUDIT,急诊观察区,外科留观区,BED-119,coordination_lead,COORD-01,correction_appended,missing,operational_only,False,missing,False
TRN-0095-01,TRN-0095,FLOW-0095,1,2026-07-03T19:05:00+08:00,2026-07-03T19:06:00+08:00,ED_BOARD,急诊抢救区,日间诊疗区,BED-126,emergency_nurse,ER-N-01,transport_requested,pending,operational_only,False,none,False
TRN-0095-02,TRN-0095,FLOW-0095,2,2026-07-03T19:09:00+08:00,2026-07-03T19:11:00+08:00,TRANSPORT_DISPATCH,急诊抢救区,日间诊疗区,BED-126,transport_coordinator,TR-C-01,transport_assigned,pending,operational_only,False,none,False
TRN-0095-03,TRN-0095,FLOW-0095,3,2026-07-03T19:13:00+08:00,2026-07-03T19:15:00+08:00,BED_CONTROL,急诊抢救区,日间诊疗区,BED-126,bed_coordinator,BED-C-01,bed_request_confirmed,pending,operational_only,False,none,False
TRN-0095-04,TRN-0095,FLOW-0095,4,2026-07-03T19:17:00+08:00,2026-07-03T19:19:00+08:00,WARD_BOARD,急诊抢救区,日间诊疗区,BED-126,bed_coordinator,BED-C-01,handoff_received,pending,operational_only,False,none,False
TRN-0095-05,TRN-0095,FLOW-0095,5,2026-07-03T19:21:00+08:00,2026-07-03T19:23:00+08:00,OPS_AUDIT,急诊抢救区,日间诊疗区,BED-126,coordination_lead,COORD-01,coordination_snapshot,pending,operational_only,False,none,False
TRN-0095-06,TRN-0095,FLOW-0095,6,2026-07-03T19:25:00+08:00,2026-07-03T19:27:00+08:00,OPS_AUDIT,急诊抢救区,日间诊疗区,BED-126,coordination_lead,COORD-01,correction_appended,confirmed_and_cancelled,operational_only,False,mutually_exclusive,False
TRN-0096-01,TRN-0096,FLOW-0096,1,2026-07-03T19:12:00+08:00,2026-07-03T19:13:00+08:00,ED_BOARD,急诊观察区,内科留观区,BED-133,emergency_nurse,ER-N-01,transport_requested,pending,operational_only,False,none,False
TRN-0096-02,TRN-0096,FLOW-0096,2,2026-07-03T19:16:00+08:00,2026-07-03T19:18:00+08:00,TRANSPORT_DISPATCH,急诊观察区,内科留观区,BED-133,transport_coordinator,TR-C-01,transport_assigned,pending,operational_only,False,none,False
TRN-0096-03,TRN-0096,FLOW-0096,3,2026-07-03T19:20:00+08:00,2026-07-03T19:22:00+08:00,BED_CONTROL,急诊观察区,内科留观区,BED-133,bed_coordinator,BED-C-01,bed_request_confirmed,pending,operational_only,False,none,False
TRN-0096-04,TRN-0096,FLOW-0096,4,2026-07-03T19:24:00+08:00,2026-07-03T19:26:00+08:00,WARD_BOARD,急诊观察区,内科留观区,BED-133,bed_coordinator,BED-C-01,handoff_received,pending,operational_only,False,none,False
TRN-0096-05,TRN-0096,FLOW-0096,5,2026-07-03T19:28:00+08:00,2026-07-03T19:30:00+08:00,OPS_AUDIT,急诊观察区,内科留观区,BED-133,coordination_lead,COORD-01,coordination_snapshot,pending,operational_only,False,none,False
TRN-0096-06,TRN-0096,FLOW-0096,6,2026-07-03T19:21:00+08:00,2026-07-03T20:00:00+08:00,OPS_AUDIT,急诊观察区,内科留观区,BED-133,coordination_lead,COORD-01,correction_appended,pending,operational_only,False,late_reopen,True
TRN-0097-01,TRN-0097,FLOW-0097,1,2026-07-03T19:19:00+08:00,2026-07-03T19:20:00+08:00,ED_BOARD,急诊观察区,外科留观区,BED-140,emergency_nurse,ER-N-01,transport_requested,pending,operational_only,False,none,False
TRN-0097-02,TRN-0097,FLOW-0097,2,2026-07-03T19:23:00+08:00,2026-07-03T19:25:00+08:00,TRANSPORT_DISPATCH,急诊观察区,外科留观区,BED-140,transport_coordinator,TR-C-01,transport_assigned,pending,operational_only,False,none,False
TRN-0097-03,TRN-0097,FLOW-0097,3,2026-07-03T19:27:00+08:00,2026-07-03T19:29:00+08:00,BED_CONTROL,急诊观察区,外科留观区,BED-140,bed_coordinator,BED-C-01,bed_request_confirmed,pending,operational_only,False,none,False
TRN-0097-04,TRN-0097,FLOW-0097,4,2026-07-03T19:31:00+08:00,2026-07-03T19:33:00+08:00,WARD_BOARD,急诊观察区,外科留观区,BED-140,bed_coordinator,BED-C-01,handoff_received,pending,operational_only,False,none,False
TRN-0097-05,TRN-0097,FLOW-0097,5,2026-07-03T19:35:00+08:00,2026-07-03T19:37:00+08:00,OPS_AUDIT,急诊观察区,外科留观区,BED-140,coordination_lead,COORD-01,coordination_snapshot,pending,operational_only,False,none,False
TRN-0097-06,TRN-0097,FLOW-0097,6,2026-07-03T19:39:00+08:00,2026-07-03T20:21:00+08:00,OPS_AUDIT,急诊观察区,外科留观区,BED-140,coordination_lead,COORD-01,correction_appended,pending,operational_only,False,late_event,True
TRN-0098-01,TRN-0098,FLOW-0098,1,2026-07-03T19:26:00+08:00,2026-07-03T19:27:00+08:00,ED_BOARD,急诊抢救区,日间诊疗区,BED-147,emergency_nurse,ER-N-01,transport_requested,pending,operational_only,False,none,False
TRN-0098-02,TRN-0098,FLOW-0098,2,2026-07-03T19:30:00+08:00,2026-07-03T19:32:00+08:00,TRANSPORT_DISPATCH,急诊抢救区,日间诊疗区,BED-147,transport_coordinator,TR-C-01,transport_assigned,pending,operational_only,False,none,False
TRN-0098-03,TRN-0098,FLOW-0098,3,2026-07-03T19:34:00+08:00,2026-07-03T19:36:00+08:00,BED_CONTROL,急诊抢救区,日间诊疗区,BED-147,bed_coordinator,BED-C-01,bed_request_confirmed,pending,operational_only,False,none,False
TRN-0098-04,TRN-0098,FLOW-0098,4,2026-07-03T19:38:00+08:00,2026-07-03T19:40:00+08:00,WARD_BOARD,急诊抢救区,日间诊疗区,BED-147,bed_coordinator,BED-C-01,handoff_received,pending,operational_only,False,none,False
TRN-0098-05,TRN-0098,FLOW-0098,5,2026-07-03T19:42:00+08:00,2026-07-03T19:44:00+08:00,OPS_AUDIT,急诊抢救区,日间诊疗区,BED-147,coordination_lead,COORD-01,coordination_snapshot,pending,operational_only,False,none,False
TRN-0098-06,TRN-0098,FLOW-0098,6,2026-07-03T19:31:00+08:00,2026-07-03T19:51:00+08:00,OPS_AUDIT,急诊抢救区,日间诊疗区,BED-147,coordination_lead,COORD-01,correction_appended,pending,operational_only,False,out_of_order,False
TRN-0099-01,TRN-0099,FLOW-0099,1,2026-07-03T19:33:00+08:00,2026-07-03T19:34:00+08:00,ED_BOARD,急诊观察区,内科留观区,BED-154,emergency_nurse,ER-N-01,transport_requested,pending,operational_only,False,none,False
TRN-0099-02,TRN-0099,FLOW-0099,2,2026-07-03T19:37:00+08:00,2026-07-03T19:39:00+08:00,TRANSPORT_DISPATCH,急诊观察区,内科留观区,BED-154,transport_coordinator,TR-C-01,transport_assigned,pending,operational_only,False,none,False
TRN-0099-03,TRN-0099,FLOW-0099,3,2026-07-03T19:41:00+08:00,2026-07-03T19:43:00+08:00,BED_CONTROL,急诊观察区,内科留观区,BED-154,bed_coordinator,BED-C-01,bed_request_confirmed,pending,operational_only,False,none,False
TRN-0099-04,TRN-0099,FLOW-0099,4,2026-07-03T19:45:00+08:00,2026-07-03T19:47:00+08:00,WARD_BOARD,急诊观察区,内科留观区,BED-154,bed_coordinator,BED-C-01,handoff_received,pending,operational_only,False,none,False
TRN-0099-05,TRN-0099,FLOW-0099,5,2026-07-03T19:49:00+08:00,2026-07-03T19:51:00+08:00,OPS_AUDIT,急诊观察区,内科留观区,BED-154,coordination_lead,COORD-01,coordination_snapshot,pending,operational_only,False,none,False
TRN-0099-06,TRN-0099,FLOW-0099,6,2026-07-03T19:53:00+08:00,2026-07-03T19:55:00+08:00,WARD_BOARD,急诊观察区,内科留观区,BED-154,coordination_lead,COORD-01,handoff_received,pending,operational_only,False,duplicate,False
TRN-0100-01,TRN-0100,FLOW-0100,1,2026-07-03T19:40:00+08:00,2026-07-03T19:41:00+08:00,ED_BOARD,急诊观察区,外科留观区,BED-161,emergency_nurse,ER-N-01,transport_requested,pending,operational_only,False,none,False
TRN-0100-02,TRN-0100,FLOW-0100,2,2026-07-03T19:44:00+08:00,2026-07-03T19:46:00+08:00,TRANSPORT_DISPATCH,急诊观察区,外科留观区,BED-161,transport_coordinator,TR-C-01,transport_assigned,pending,operational_only,False,none,False
TRN-0100-03,TRN-0100,FLOW-0100,3,2026-07-03T19:48:00+08:00,2026-07-03T19:50:00+08:00,BED_CONTROL,急诊观察区,外科留观区,BED-161,bed_coordinator,BED-C-01,bed_request_confirmed,pending,operational_only,False,none,False
TRN-0100-04,TRN-0100,FLOW-0100,4,2026-07-03T19:52:00+08:00,2026-07-03T19:54:00+08:00,WARD_BOARD,急诊观察区,外科留观区,BED-161,bed_coordinator,BED-C-01,handoff_received,pending,operational_only,False,none,False
TRN-0100-05,TRN-0100,FLOW-0100,5,2026-07-03T19:56:00+08:00,2026-07-03T19:58:00+08:00,OPS_AUDIT,急诊观察区,外科留观区,BED-161,coordination_lead,COORD-01,coordination_snapshot,pending,operational_only,False,none,False
TRN-0100-06,TRN-0100,FLOW-0100,6,2026-07-03T20:00:00+08:00,2026-07-03T20:02:00+08:00,OPS_AUDIT,急诊观察区,外科留观区,BED-161,coordination_lead,COORD-01,correction_appended,missing,operational_only,False,missing,False
TRN-0101-01,TRN-0101,FLOW-0101,1,2026-07-03T19:47:00+08:00,2026-07-03T19:48:00+08:00,ED_BOARD,急诊抢救区,日间诊疗区,BED-168,emergency_nurse,ER-N-01,transport_requested,pending,operational_only,False,none,False
TRN-0101-02,TRN-0101,FLOW-0101,2,2026-07-03T19:51:00+08:00,2026-07-03T19:53:00+08:00,TRANSPORT_DISPATCH,急诊抢救区,日间诊疗区,BED-168,transport_coordinator,TR-C-01,transport_assigned,pending,operational_only,False,none,False
TRN-0101-03,TRN-0101,FLOW-0101,3,2026-07-03T19:55:00+08:00,2026-07-03T19:57:00+08:00,BED_CONTROL,急诊抢救区,日间诊疗区,BED-168,bed_coordinator,BED-C-01,bed_request_confirmed,pending,operational_only,False,none,False
TRN-0101-04,TRN-0101,FLOW-0101,4,2026-07-03T19:59:00+08:00,2026-07-03T20:01:00+08:00,WARD_BOARD,急诊抢救区,日间诊疗区,BED-168,bed_coordinator,BED-C-01,handoff_received,pending,operational_only,False,none,False
TRN-0101-05,TRN-0101,FLOW-0101,5,2026-07-03T20:03:00+08:00,2026-07-03T20:05:00+08:00,OPS_AUDIT,急诊抢救区,日间诊疗区,BED-168,coordination_lead,COORD-01,coordination_snapshot,pending,operational_only,False,none,False
TRN-0101-06,TRN-0101,FLOW-0101,6,2026-07-03T20:07:00+08:00,2026-07-03T20:09:00+08:00,OPS_AUDIT,急诊抢救区,日间诊疗区,BED-168,coordination_lead,COORD-01,correction_appended,confirmed_and_cancelled,operational_only,False,mutually_exclusive,False
TRN-0102-01,TRN-0102,FLOW-0102,1,2026-07-03T19:54:00+08:00,2026-07-03T19:55:00+08:00,ED_BOARD,急诊观察区,内科留观区,BED-175,emergency_nurse,ER-N-01,transport_requested,pending,operational_only,False,none,False
TRN-0102-02,TRN-0102,FLOW-0102,2,2026-07-03T19:58:00+08:00,2026-07-03T20:00:00+08:00,TRANSPORT_DISPATCH,急诊观察区,内科留观区,BED-175,transport_coordinator,TR-C-01,transport_assigned,pending,operational_only,False,none,False
TRN-0102-03,TRN-0102,FLOW-0102,3,2026-07-03T20:02:00+08:00,2026-07-03T20:04:00+08:00,BED_CONTROL,急诊观察区,内科留观区,BED-175,bed_coordinator,BED-C-01,bed_request_confirmed,pending,operational_only,False,none,False
TRN-0102-04,TRN-0102,FLOW-0102,4,2026-07-03T20:06:00+08:00,2026-07-03T20:08:00+08:00,WARD_BOARD,急诊观察区,内科留观区,BED-175,bed_coordinator,BED-C-01,handoff_received,pending,operational_only,False,none,False
TRN-0102-05,TRN-0102,FLOW-0102,5,2026-07-03T20:10:00+08:00,2026-07-03T20:12:00+08:00,OPS_AUDIT,急诊观察区,内科留观区,BED-175,coordination_lead,COORD-01,coordination_snapshot,pending,operational_only,False,none,False
TRN-0102-06,TRN-0102,FLOW-0102,6,2026-07-03T20:03:00+08:00,2026-07-03T20:42:00+08:00,OPS_AUDIT,急诊观察区,内科留观区,BED-175,coordination_lead,COORD-01,correction_appended,pending,operational_only,False,late_reopen,True
TRN-0103-01,TRN-0103,FLOW-0103,1,2026-07-03T20:01:00+08:00,2026-07-03T20:02:00+08:00,ED_BOARD,急诊观察区,外科留观区,BED-002,emergency_nurse,ER-N-01,transport_requested,pending,operational_only,False,none,False
TRN-0103-02,TRN-0103,FLOW-0103,2,2026-07-03T20:05:00+08:00,2026-07-03T20:07:00+08:00,TRANSPORT_DISPATCH,急诊观察区,外科留观区,BED-002,transport_coordinator,TR-C-01,transport_assigned,pending,operational_only,False,none,False
TRN-0103-03,TRN-0103,FLOW-0103,3,2026-07-03T20:09:00+08:00,2026-07-03T20:11:00+08:00,BED_CONTROL,急诊观察区,外科留观区,BED-002,bed_coordinator,BED-C-01,bed_request_confirmed,pending,operational_only,False,none,False
