school_name,major_name,notice_title,source_relative_url,published_date,province,school_type,school_attribute,notice_id,snapshot_year,freshness_status,official_verification_required,state,data_nature
燕山大学,石油与天然气工程、资源与..,2021年燕山大学“石油与天然气工程”、“资源与环境”..,/tiaoji/schooldetail/id/28611.shtml,2021-03-03,河北,,河北省“双一流”建设高校,B022-TJ-0289,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
重庆理工大学,数学、统计学、工商管理、..,重庆理工大学2021年硕士研究生招生调剂公告,/tiaoji/schooldetail/id/28609.shtml,2021-03-03,重庆,理工类,"重庆市重点建设高校
（2018年）
（2018年）",B022-TJ-0290,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
吉林农业大学,生物学,2021年吉林农业大学生物学考研调剂信息,/tiaoji/schooldetail/id/28607.shtml,2021-03-03,吉林,农林类,"吉林省省属重点大学
吉林省人民政府与农业部合作共建大学（2011）
中西部高校基础能力建设工程（2012）",B022-TJ-0291,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
江南大学,材料学,2021年江南大学材料学考研调剂信息(专硕),/tiaoji/schooldetail/id/28605.shtml,2021-03-03,江苏,,"211工程（1996年）
世界一流学科建设高校（2017年）
985工程优势学科创新平台（2011年）
高等学校学科创新引智计划（2006年）",B022-TJ-0292,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
中国计量大学,光电材料与器件,2021年中国计量大学化学、物理、生物考研调剂信息,/tiaoji/schooldetail/id/28603.shtml,2021-03-03,山东,理工,"（2017年）
（2011年）",B022-TJ-0293,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
郑州大学,生物、化学、生工、化工、..,2021年郑州大学生物+联合研究中心生物、化学、生工、..,/tiaoji/schooldetail/id/28601.shtml,2021-03-03,河南,综合,"（2017年）
（1996年）
（2018年）
（2012年）
（2018年）",B022-TJ-0294,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
南昌航空大学,材料物理与化学、资源与环..,南昌航空大学关于2021年研招调剂工作的说明,/tiaoji/schooldetail/id/28599.shtml,2021-03-03,江西,,"江西省人民政府与国家国防科技工业局共建高校（2010） 
（2011）",B022-TJ-0295,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
河南师范大学,光学工程、电子信息,2021年河南师范大学物理学院考研预调剂信息,/tiaoji/schooldetail/id/28597.shtml,2021-03-03,河南,师范（综合型）,"（2012年） 
（2014年） 
（2014年）
（2015年）

（2017年）",B022-TJ-0296,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
河南师范大学,材料科学与工程、材料与化..,2021年河南师范大学材料科学与工程学院硕士预调剂信息,/tiaoji/schooldetail/id/28595.shtml,2021-03-03,河南,师范（综合型）,"（2012年） 
（2014年） 
（2014年）
（2015年）

（2017年）",B022-TJ-0297,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
温州医科大学,眼科学,2021年温州医科大学眼科学考研调剂信息,/tiaoji/schooldetail/id/28593.shtml,2021-03-03,浙江,医药类,"（2012年11月） 
（2016年9月） 
（、和共建）
（2015年）",B022-TJ-0298,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
武汉船舶通信研究所,通信与信息系统、信号与信..,2021年武汉船舶通信研究所考研预调剂信息,/tiaoji/schooldetail/id/28591.shtml,2021-03-03,湖北,,,B022-TJ-0299,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
中国航天科技集团公司六院十一所,数学、力学,2021年中国航天科技集团公司第十一研究院数学、力学考..,/tiaoji/schooldetail/id/28589.shtml,2021-03-03,北京,,,B022-TJ-0300,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
长春大学,机械工程,2021年长春大学机械工程考研调剂信息,/tiaoji/schooldetail/id/28587.shtml,2021-03-03,吉林,综合,"省属综合性大学
全国深化创新创业教育改革示范高校（2017年）",B022-TJ-0301,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
中国原子能科学研究院,核专业、热能动力、电气、..,2021年中国原子能科学研究院反应堆工程技术研究部核专..,/tiaoji/schooldetail/id/28585.shtml,2021-03-03,北京,,,B022-TJ-0302,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
河北科技大学,物理学,2021年河北科技大学物理学考研调剂信息,/tiaoji/schooldetail/id/28583.shtml,2021-03-03,河北,理工,"（2011年）  
（2013年）
国防生",B022-TJ-0303,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
中国林业科学研究院,森林生态学,2021年中国林业科学研究院森林生态学考研调剂信息,/tiaoji/schooldetail/id/28581.shtml,2021-03-03,北京,,,B022-TJ-0304,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
长春大学,材料与化工,2021年长春大学材料与化工考研调剂信息(专硕),/tiaoji/schooldetail/id/28579.shtml,2021-03-03,吉林,综合,"省属综合性大学
全国深化创新创业教育改革示范高校（2017年）",B022-TJ-0305,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
河北工程大学,材料与化工、资源应用地球..,2021年河北工程大学化工、材料类方向考研调剂信息,/tiaoji/schooldetail/id/28577.shtml,2021-03-03,河北,理工,"省属重点骨干大学（2011年）
（2010年） 
（2016年） 
河北省国家一流大学建设二层次高校（2016年）
应急管理学院建设首批试点学校（2020年）",B022-TJ-0306,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
安徽工业大学,化工类,2021年安徽工业大学化工类考研调剂信息,/tiaoji/schooldetail/id/28575.shtml,2021-03-03,安徽,理工,"卓越工程师教育培养计划高校（2011年）
中西部高校基础能力建设工程（2013年）
省部联动支持高校（2016年）
全国深化创新创业教育改革示范高校（2017年）",B022-TJ-0307,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
南开大学,理论方法发展、计算化学运..,2021年南开大学理论方法发展和计算化学运用考研调剂信..,/tiaoji/schooldetail/id/28573.shtml,2021-03-03,天津,,,B022-TJ-0308,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
青岛大学,材料科学与工程,2021年青岛大学材料科学与工程考研调剂信息,/tiaoji/schooldetail/id/28571.shtml,2021-03-03,山东,综合类,"（2011年） 
（2012年）
（2013年）",B022-TJ-0309,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
青岛科技大学,轻工技术与工程、林产化学..,2021年青岛科技大学轻工技术与工程、林产化学加工工程..,/tiaoji/schooldetail/id/28569.shtml,2021-03-03,山东,理工类,"高校（2011年）
“”应用基础型特色名校重点建设大学",B022-TJ-0310,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
山东农业大学,控制科学与工程（机器人和..,2021年山东农业大学控制科学与工程考研调剂信息,/tiaoji/schooldetail/id/28567.shtml,2021-03-03,山东,农林类,"省属重点本科高校
卓越农林人才教育培养计划
省部共建大学
山东特色名校工程",B022-TJ-0311,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
湖南工业大学,生物医学工程,2021年湖南工业大学生物医学工程考研调剂信息,/tiaoji/schooldetail/id/28565.shtml,2021-03-03,湖南,理工类,"国家工商行政管理总局与湖南省共建高校（2018年）
服务国家特殊需求博士人才培养项目（2013年）
湖南省2011计划（2014年）

湖南省国内一流学科建设高校（2018年）",B022-TJ-0312,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
西安科技大学,安全科学与工程,2021年西安科技大学安全科学与工程考研调剂信息,/tiaoji/schooldetail/id/28563.shtml,2021-03-03,陕西,理工类,"（2012年）
（2011年）",B022-TJ-0313,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
延安大学,神经生物学、细胞生物学,2021年延安大学神经生物学、细胞生物学考研调剂信息,/tiaoji/schooldetail/id/28561.shtml,2021-03-03,陕西,综合,"（2005年）
（2011年）
（1998年）",B022-TJ-0314,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
华南师范大学,生物学、化学,2021年华南师范大学生物学、化学考研调剂信息,/tiaoji/schooldetail/id/28559.shtml,2021-03-03,广东,,,B022-TJ-0315,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
安徽工业大学,治金工程,2021年安徽工业大学治金工程考研调剂信息,/tiaoji/schooldetail/id/28557.shtml,2021-03-03,安徽,理工,"卓越工程师教育培养计划高校（2011年）
中西部高校基础能力建设工程（2013年）
省部联动支持高校（2016年）
全国深化创新创业教育改革示范高校（2017年）",B022-TJ-0316,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
重庆科技学院,土木工程、道路桥梁与渡河..,2021年重庆科技学院桥梁与隧道工程、防灾减灾工程及防..,/tiaoji/schooldetail/id/28555.shtml,2021-03-03,重庆,理工类,"（2011年）
数据中国“”
全国副理事长单位",B022-TJ-0317,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
重庆理工大学,信息与通信工程,2020年重庆理工大学信息与通信工程调剂信息,/tiaoji/schooldetail/id/28553.shtml,2021-03-03,重庆,理工类,"重庆市重点建设高校
（2018年）
（2018年）",B022-TJ-0318,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
华南师范大学,电磁场与微波技术、光学、..,2021年华南师范大学光学工程、电子科学与技术考研调剂..,/tiaoji/schooldetail/id/28551.shtml,2021-03-03,广东,,,B022-TJ-0319,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
华南师范大学,物理学,2021年华南师范大学物理学考研调剂信息,/tiaoji/schooldetail/id/28549.shtml,2021-03-03,广东,,,B022-TJ-0320,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
江西理工大学,材料科学与工程,2021年江西理工大学材料科学与工程考研调剂信息,/tiaoji/schooldetail/id/28547.shtml,2021-03-03,江西,,"（2011）
（二期）（2016）
江西省一流学科建设高校（2017）


（2013）",B022-TJ-0321,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
青岛大学,材料科学与工程,2021年青岛大学能源与环境材料研究院材料科学与工程考..,/tiaoji/schooldetail/id/28545.shtml,2021-03-03,山东,综合类,"（2011年） 
（2012年）
（2013年）",B022-TJ-0322,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
中原工学院,电子信息工程、通信工程、..,2021年中原工学院电子信息工程、通信工程、计算机等相..,/tiaoji/schooldetail/id/28543.shtml,2021-03-03,河南,理工,,B022-TJ-0323,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
山东理工大学,化学工程与技术、化学工程,2021年山东理工大学无机膜科学与工程研究所化学工程与..,/tiaoji/schooldetail/id/28541.shtml,2021-03-03,山东,理工类,"实施高校

山东省一流学科立项建设高校
立项建设单位",B022-TJ-0324,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
昆明理工大学,生物学、药学、生物与医药,2021年昆明理工大学生命科学与技术学院硕士招生与调剂..,/tiaoji/schooldetail/id/28539.shtml,2021-03-03,云南,综合类,"（2012年）
 
（1998年）
（2011年）
（2018年）",B022-TJ-0325,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
中国航天科技集团公司九院704所,信息与通信工程、仪器科学..,航天704所2021年硕士研究生招生调剂信息,/tiaoji/schooldetail/id/28537.shtml,2021-03-03,北京,,,B022-TJ-0326,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
中科院地理科学与资源研究所,,中科院地理科学与资源研究所2021年硕士研究生复试及调..,/tiaoji/schooldetail/id/28533.shtml,2021-03-03,北京,,,B022-TJ-0327,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
河南师范大学,计算机科学与技术,河南师范大学计算机与信息工程学院2021年硕士研究生预..,/tiaoji/schooldetail/id/28531.shtml,2021-03-03,河南,师范（综合型）,"（2012年） 
（2014年） 
（2014年）
（2015年）

（2017年）",B022-TJ-0328,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
中北大学,光学工程，信息与通信工程..,2021年中北大学光学工程，信息与通信工程、仪器科学与..,/tiaoji/schooldetail/id/28529.shtml,2021-03-03,山西,,,B022-TJ-0329,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
重庆理工大学,工学、经济学、管理学等,重庆理工大学2021年硕士研究生招生调剂公告,/tiaoji/schooldetail/id/28527.shtml,2021-03-03,重庆,理工类,"重庆市重点建设高校
（2018年）
（2018年）",B022-TJ-0330,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
