user_id,buy_count,cart_count,view_count,engagement_score,value_segment,recency_available,monetary_available,data_nature
U01260,10,12,12,128,活跃,False,False,public-derived-with-sequence-proxy
U01261,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U01262,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U01263,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U01264,9,12,12,120,活跃,False,False,public-derived-with-sequence-proxy
U01265,6,12,12,96,观察,False,False,public-derived-with-sequence-proxy
U01266,5,12,12,88,观察,False,False,public-derived-with-sequence-proxy
U01267,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U01268,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U01269,5,12,12,88,观察,False,False,public-derived-with-sequence-proxy
U01270,11,12,12,136,活跃,False,False,public-derived-with-sequence-proxy
U01271,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U01272,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U01273,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U01274,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U01275,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U01276,11,12,12,136,活跃,False,False,public-derived-with-sequence-proxy
U01277,5,12,12,88,观察,False,False,public-derived-with-sequence-proxy
U01278,9,12,12,120,活跃,False,False,public-derived-with-sequence-proxy
U01279,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U01280,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U01281,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U01282,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U01283,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U01284,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U01285,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U01286,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U01287,11,12,12,136,活跃,False,False,public-derived-with-sequence-proxy
U01288,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U01289,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U01290,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U01291,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U01292,5,12,12,88,观察,False,False,public-derived-with-sequence-proxy
U01293,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U01294,6,12,12,96,观察,False,False,public-derived-with-sequence-proxy
U01295,10,12,12,128,活跃,False,False,public-derived-with-sequence-proxy
U01296,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U01297,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U01298,10,12,12,128,活跃,False,False,public-derived-with-sequence-proxy
U01299,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U01300,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U01301,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U01302,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U01303,11,12,12,136,活跃,False,False,public-derived-with-sequence-proxy
U01304,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U01305,5,12,12,88,观察,False,False,public-derived-with-sequence-proxy
U01306,5,12,12,88,观察,False,False,public-derived-with-sequence-proxy
U01307,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U01308,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U01309,9,12,12,120,活跃,False,False,public-derived-with-sequence-proxy
U01310,9,12,12,120,活跃,False,False,public-derived-with-sequence-proxy
U01311,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U01312,5,12,12,88,观察,False,False,public-derived-with-sequence-proxy
U01313,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U01314,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U01315,6,12,12,96,观察,False,False,public-derived-with-sequence-proxy
U01316,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U01317,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U01318,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U01319,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U01320,9,12,12,120,活跃,False,False,public-derived-with-sequence-proxy
U01321,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U01322,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U01323,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U01324,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U01325,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U01326,6,12,12,96,观察,False,False,public-derived-with-sequence-proxy
U01327,10,12,12,128,活跃,False,False,public-derived-with-sequence-proxy
U01328,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U01329,9,12,12,120,活跃,False,False,public-derived-with-sequence-proxy
U01330,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U01331,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U01332,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U01333,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U01334,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U01335,10,12,12,128,活跃,False,False,public-derived-with-sequence-proxy
U01336,5,12,12,88,观察,False,False,public-derived-with-sequence-proxy
U01337,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U01338,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U01339,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U01340,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U01341,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U01342,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U01343,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U01344,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U01345,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U01346,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U01347,9,12,12,120,活跃,False,False,public-derived-with-sequence-proxy
U01348,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U01349,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U01350,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U01351,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U01352,11,12,12,136,活跃,False,False,public-derived-with-sequence-proxy
U01353,5,12,12,88,观察,False,False,public-derived-with-sequence-proxy
U01354,5,12,12,88,观察,False,False,public-derived-with-sequence-proxy
U01355,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U01356,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U01357,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U01358,9,12,12,120,活跃,False,False,public-derived-with-sequence-proxy
U01359,5,12,12,88,观察,False,False,public-derived-with-sequence-proxy
U01360,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U01361,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U01362,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U01363,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U01364,10,12,12,128,活跃,False,False,public-derived-with-sequence-proxy
U01365,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U01366,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U01367,6,12,12,96,观察,False,False,public-derived-with-sequence-proxy
U01368,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U01369,10,12,12,128,活跃,False,False,public-derived-with-sequence-proxy
U01370,6,12,12,96,观察,False,False,public-derived-with-sequence-proxy
U01371,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U01372,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U01373,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U01374,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U01375,5,12,12,88,观察,False,False,public-derived-with-sequence-proxy
U01376,11,12,12,136,活跃,False,False,public-derived-with-sequence-proxy
U01377,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U01378,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U01379,6,12,12,96,观察,False,False,public-derived-with-sequence-proxy
U01380,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U01381,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U01382,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U01383,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U01384,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U01385,6,12,12,96,观察,False,False,public-derived-with-sequence-proxy
U01386,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U01387,10,12,12,128,活跃,False,False,public-derived-with-sequence-proxy
U01388,10,12,12,128,活跃,False,False,public-derived-with-sequence-proxy
U01389,9,12,12,120,活跃,False,False,public-derived-with-sequence-proxy
U01390,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U01391,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U01392,10,12,12,128,活跃,False,False,public-derived-with-sequence-proxy
U01393,9,12,12,120,活跃,False,False,public-derived-with-sequence-proxy
U01394,11,12,12,136,活跃,False,False,public-derived-with-sequence-proxy
U01395,10,12,12,128,活跃,False,False,public-derived-with-sequence-proxy
U01396,9,12,12,120,活跃,False,False,public-derived-with-sequence-proxy
U01397,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U01398,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U01399,9,12,12,120,活跃,False,False,public-derived-with-sequence-proxy
U01400,6,12,12,96,观察,False,False,public-derived-with-sequence-proxy
U01401,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U01402,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U01403,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U01404,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U01405,9,12,12,120,活跃,False,False,public-derived-with-sequence-proxy
U01406,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U01407,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U01408,10,12,12,128,活跃,False,False,public-derived-with-sequence-proxy
U01409,6,12,12,96,观察,False,False,public-derived-with-sequence-proxy
U01410,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U01411,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U01412,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U01413,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U01414,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U01415,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U01416,10,12,12,128,活跃,False,False,public-derived-with-sequence-proxy
U01417,6,12,12,96,观察,False,False,public-derived-with-sequence-proxy
U01418,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U01419,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U01420,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U01421,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U01422,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U01423,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U01424,6,12,12,96,观察,False,False,public-derived-with-sequence-proxy
U01425,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U01426,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U01427,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U01428,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U01429,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U01430,11,12,12,136,活跃,False,False,public-derived-with-sequence-proxy
U01431,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U01432,6,12,12,96,观察,False,False,public-derived-with-sequence-proxy
U01433,6,12,12,96,观察,False,False,public-derived-with-sequence-proxy
U01434,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U01435,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U01436,6,12,12,96,观察,False,False,public-derived-with-sequence-proxy
U01437,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U01438,6,12,12,96,观察,False,False,public-derived-with-sequence-proxy
U01439,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U01440,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U01441,5,12,12,88,观察,False,False,public-derived-with-sequence-proxy
U01442,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U01443,6,12,12,96,观察,False,False,public-derived-with-sequence-proxy
U01444,6,12,12,96,观察,False,False,public-derived-with-sequence-proxy
U01445,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U01446,6,12,12,96,观察,False,False,public-derived-with-sequence-proxy
U01447,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U01448,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U01449,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U01450,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U01451,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U01452,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U01453,10,12,12,128,活跃,False,False,public-derived-with-sequence-proxy
U01454,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U01455,9,12,12,120,活跃,False,False,public-derived-with-sequence-proxy
U01456,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U01457,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U01458,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U01459,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U01460,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U01461,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U01462,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U01463,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U01464,11,12,12,136,活跃,False,False,public-derived-with-sequence-proxy
U01465,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U01466,5,12,12,88,观察,False,False,public-derived-with-sequence-proxy
U01467,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U01468,10,12,12,128,活跃,False,False,public-derived-with-sequence-proxy
