wafer_id,test_timestamp,quality_label,sensor_161,sensor_159,sensor_021,sensor_024,sensor_158,sensor_160,sensor_294,sensor_162,sensor_296,sensor_295,sensor_022,sensor_090,review_priority,causal_root_cause_allowed,automatic_scrap_allowed,allowed_action,data_nature
SECOM-0549,29/08/2008 22:45:00,pass,12922,1799,-5962,4460.5,,77,749.7471,15062,5707.945,37.0529,2517.75,8611.06,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0550,29/08/2008 22:49:00,pass,972,631,-5490.25,-5033.75,,331,296.7045,8142,401.8159,139.858,2737.75,8726.7798,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0551,29/08/2008 22:56:00,pass,7976,339,-6330.25,1502.5,,605,158.79,17,3293.0013,266.0464,3084,7788.46,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0552,30/08/2008 00:01:00,pass,993,569,-5135,3488.6667,,666,248.4364,22739,424.9463,279.1111,2605.5,9064.2501,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0553,30/08/2008 00:05:00,pass,8995,614,-6188,1575.5,,532,256.5125,150,4413.093,218.4008,3069.75,8296.7401,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0554,30/08/2008 00:57:00,pass,5355,579,-6475.5,1349.75,,671,254.6743,275,2445.5209,308.4461,3067.5,8630.7298,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0555,30/08/2008 01:29:00,pass,5394,400,-5558,-415,,292,202.3001,732,2547.8987,138.2703,2830,9026.55,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0556,30/08/2008 02:08:00,pass,8121,515,-6380,1430,,641,216.9531,211,3649.1942,269.0965,3043.75,8867.06,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0557,30/08/2008 02:22:00,pass,6120,300,-5630.75,11034.75,,354,127.4765,14342,2986.7497,171.9486,3050.5,9141.3299,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0558,30/08/2008 02:32:00,pass,16468,307,-5473.25,-3844.6667,,300,132.7137,6072,7971.4689,122.7772,2589.25,8605.28,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0559,30/08/2008 02:39:00,pass,126,661,-5611.5,-2479.5,,556,297.0617,2896,64.0495,241.7387,2770.25,8328.6299,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0560,30/08/2008 02:50:00,pass,357,531,-6382.5,1495.75,,655,234.9503,153,179.2568,273.4476,2995.75,9137.5001,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0561,30/08/2008 03:10:00,pass,933,725,-5666.25,-186.75,,120,314.8411,962,421.9419,51.0123,2776.75,8589.6398,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0562,30/08/2008 04:20:00,pass,11072,571,-5523.75,4327,,302,251.187,16616,4709.1321,141.6322,2576.5,8373.26,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0563,30/08/2008 04:24:00,pass,3810,240,-6477,1277,,392,99.1195,103,1648.3522,170.2731,2917.25,8884.93,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0564,30/08/2008 04:55:00,pass,15572,1554,-5733,5204,,580,646.8982,2131,7292.7594,239.5245,2627,8400.72,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0565,30/08/2008 05:05:00,pass,1915,533,-5242.25,115,,1891,221.4895,760,945.0887,876.7147,3108,8622.7099,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0566,30/08/2008 05:05:00,pass,5927,884,-5336,215.5,,3362,401.9469,439,2819.6909,1655.6513,3553,8846.63,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0567,30/08/2008 05:38:00,pass,6115,1077,-5472,51.75,,374,505.6857,1144,2679.2656,168.1031,2730,9205.3697,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0568,30/08/2008 05:51:00,pass,966,692,-5361.5,-2303,,443,285.8875,15586,498.5522,191.1143,2661,9005.5399,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0569,30/08/2008 07:50:00,pass,1722,342,-6341.25,1488,833.4004,584,168.9859,75,808.1581,249.613,2987,8889.4001,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0570,30/08/2008 07:54:00,pass,1598,627,-6222.5,1524.5,,682,259.364,92,704.1141,297.7766,3060.25,8657.8701,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0571,30/08/2008 08:10:00,pass,1311,572,-6305.25,1567,,780,252.5449,154,657.3561,320.9241,3041.75,8763.57,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0572,30/08/2008 08:29:00,pass,6800,1090,-5412.5,-632.5,,229,550.8844,2503,2781.9314,100.7058,2500.5,8642.9699,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0573,30/08/2008 08:42:00,pass,537,197,-5320.5,304,,2059,86.7967,13723,248.4525,853.8912,2775.25,9322.2499,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0574,30/08/2008 08:53:00,pass,7381,485,-5304.5,-4992.3333,,561,214.2623,17042,3461.3988,270.6622,2670,8571.1401,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0575,30/08/2008 09:13:00,pass,1145,368,-5387.5,6028.5,,363,163.186,4853,474.9221,182.0385,2706,8746.5098,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0576,30/08/2008 09:37:00,pass,12532,405,-6300.25,1538.25,1063.2998,535,165.363,113,5816.3,260.2953,2881.5,9152.0399,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0577,30/08/2008 09:45:00,fail,2945,1115,-5803,-858.5,,340,509.6685,4264,1321.6931,158.7123,2726.25,8363.76,quality-gate-review,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0578,30/08/2008 10:15:00,pass,4649,1522,-5766.75,6471,,577,707.3973,3743,2208.8695,237.766,2633,9353.74,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0579,30/08/2008 10:16:00,pass,983,987,-5329,-131,,418,405.6328,1986,427.5239,220.3853,2535.5,9002.0502,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0580,30/08/2008 11:12:00,pass,3279,1110,-5410,4179.5,,307,527.1945,1127,1675.9959,144.5484,2484.25,8644.4398,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0581,30/08/2008 11:14:00,pass,4480,647,-6180.75,1515.5,1091.5005,523,313.7211,71,2129.8185,241.3909,3038.75,8941.72,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0582,30/08/2008 11:18:00,pass,1187,752,-5461.75,-1772.5,,395,316.6411,4809,542.2303,161.6962,2631.5,8822.4301,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0583,30/08/2008 11:57:00,pass,9130,928,-5055.5,-2815.25,1049.3994,602,402.0485,8889,3966.5529,249.7432,2682.5,8889.2499,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0584,30/08/2008 14:10:00,fail,2433,460,-5343,-5136.3333,,517,230.3143,10428,1009.0289,232.944,2678.75,8617.3398,quality-gate-review,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0585,30/08/2008 14:23:00,pass,14092,737,-5541.75,3329.5,,507,302.478,15189,6754.1653,213.6118,2496,9206.9899,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0586,30/08/2008 14:37:00,pass,1879,764,-5782.25,6434.25,,402,332.6744,7188,811.8585,187.4644,2540.25,8865.2798,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0587,30/08/2008 15:06:00,pass,675,448,-5254.5,-58,,498,192.4309,2110,321.2697,219.3156,2635,8754.59,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0588,30/08/2008 15:16:00,pass,9240,459,-6208.75,1530,726.4004,673,197.8322,74,4074.5996,284.0263,3023.75,8227.7,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0589,30/08/2008 15:37:00,pass,7888,1043,-5409.25,-1088.75,,192,506.5086,3615,3352.7068,82.6574,2608.25,9192.1001,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0590,30/08/2008 15:50:00,pass,333,1324,-5926.25,-245.5,,456,562.2765,1095,169.3409,196.4355,2795.75,9064.6001,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0591,30/08/2008 15:57:00,pass,1418,761,-5551.75,503.25,,114,346.2758,219,637.6354,58.9322,2663.5,8315.35,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0592,30/08/2008 16:24:00,pass,8898,2585,-5389.75,3843.25,,373,1190.5322,1416,3665.0062,152.7686,2713.75,9240.9799,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0593,30/08/2008 17:05:00,pass,1050,509,-5536,2789,,231,228.5709,14576,496.0023,126.4315,2806.75,8889.0501,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0594,30/08/2008 17:49:00,pass,1897,2133,-6257.5,-3358.75,,336,991.2189,5071,819.3471,157.1186,2595.75,8586.1801,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0595,30/08/2008 19:21:00,pass,4083,408,-6585.75,1191.25,,595,184.8628,373,1768.385,262.9411,2915,8437.5501,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0596,30/08/2008 19:27:00,pass,17918,1124,-5484,-1377.25,,181,524.0522,1727,8251.7326,84.951,2648,8672.86,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0597,30/08/2008 20:11:00,pass,4853,496,-6495.25,1115,,604,215.2741,446,2022.5071,262.4703,3127,8933.02,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0598,30/08/2008 20:53:00,pass,2471,820,-5353,645.3333,,312,340.1166,18389,1076.6505,136.744,2515.25,9137.6599,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0599,30/08/2008 21:53:00,pass,6168,417,-6279,1500.25,853.5996,491,171.0341,84,2639.2201,213.5187,2997.25,8543.74,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0600,30/08/2008 23:51:00,pass,8439,109,-6506.5,1330.75,,662,45.0518,80,4089.9877,304.0114,2952.75,8625.34,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0601,31/08/2008 02:57:00,pass,2684,404,-5761,-2214,,460,172.814,1000,1202.5774,221.686,2714,8832.1702,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0602,31/08/2008 04:46:00,fail,1882,436,-5518.75,-494.25,,782,186.3999,1362,851.7446,333.294,2820.25,9105.23,quality-gate-review,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0603,31/08/2008 05:05:00,pass,277,1553,-5160.25,-856.3333,,384,679.0672,17057,133.6176,165.1007,2737.25,8942.8202,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0604,31/08/2008 09:11:00,pass,3478,588,-5542.5,-8634,,304,248.4371,8149,1596.8834,138.6675,2474,8878.8499,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0605,31/08/2008 10:36:00,pass,3883,361,-6484,1072.75,,572,173.8294,178,1824.177,271.4693,2869.75,9400.2201,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0606,31/08/2008 10:59:00,fail,5948,361,-6349.75,1522.5,,633,172.5985,81,3129.43,295.7617,3112.5,8639.07,quality-gate-review,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0607,31/08/2008 10:59:00,pass,3424,596,-5750,-2394.25,,279,256.2629,2656,1399.3461,126.6715,2639.5,8938.6898,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0608,31/08/2008 11:03:00,pass,4480,252,-5613.5,5075.25,,385,103.9663,2587,1877.9366,178.559,2691,8689.88,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0609,31/08/2008 15:09:00,pass,11954,223,-5279.5,-377.5,,1853,104.0401,1403,5715.6795,871.1244,3214.5,8462.0301,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0610,31/08/2008 15:13:00,pass,18140,328,-6466,1446.75,,741,139.5111,99,8302.7761,323.6453,3069.25,8439.8099,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0611,31/08/2008 16:32:00,pass,712,601,-5172.25,-1227.25,,418,287.1694,2158,306.0734,204.2392,2650.5,8416.3199,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0612,31/08/2008 20:24:00,pass,2987,151,-6447,1335.5,,838,83.8053,122,1247.0243,344.1913,3115.5,9100.4501,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0613,31/08/2008 21:04:00,pass,1359,1154,-5602.25,-4153.75,,356,543.5975,3829,685.4047,160.3174,2617.5,8679.2601,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0614,31/08/2008 21:46:00,pass,13029,486,-5640,-2744.75,,146,199.2854,3815,6271.8833,61.7272,2635.25,8460.9799,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0615,31/08/2008 21:58:00,pass,3808,735,-6470.75,1380.25,745.5,747,308.6167,123,1674.1914,353.2519,3012.25,8969.65,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0616,31/08/2008 22:32:00,pass,8050,444,-6545,1325.75,,414,203.306,131,3373.0988,171.0875,3012.75,8238.7699,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0617,31/08/2008 22:48:00,pass,14186,506,-5277.25,-643.75,,504,216.6939,2157,6065.0011,234.4659,2593.75,8358.4099,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0618,31/08/2008 22:57:00,pass,2563,497,-6474.25,1553.75,1317.5005,722,203.2361,49,1200.696,316.7439,3132,9057.5901,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0619,01/09/2008 00:01:00,pass,2001,512,-6238.25,1447.75,,797,249.0641,141,818.9835,337.6264,2995.75,7574.11,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0620,01/09/2008 00:39:00,pass,3515,394,-6283.75,1591,,631,161.2253,167,1489.8516,292.877,2996.25,8834.0999,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0621,01/09/2008 00:45:00,pass,2262,1123,-5422,1276.75,,466,495.4237,13149,1062.2722,215.9043,2613,9025.0999,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0622,01/09/2008 00:53:00,pass,764,631,-6286.75,1466,1101.9004,607,272.9241,362,334.1118,272.9669,3093.25,9039.7301,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0623,01/09/2008 05:29:00,pass,4020,441,-6590.75,1281.75,,765,186.7019,70,1694.7567,324.1423,2933.25,8597.09,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0624,01/09/2008 05:32:00,pass,1271,540,-6386.75,1479.75,,341,253.0025,93,547.6613,142.7617,2901.75,8543.9499,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0625,01/09/2008 06:12:00,pass,7410,650,-5520.25,-753,1260.7998,251,314.2901,2039,3451.0237,113.4563,2793.5,8582.24,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0626,01/09/2008 06:21:00,pass,6646,439,-5529.25,2156.75,,120,201.8587,11528,3325.5608,53.668,2756.25,8847.7601,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0627,01/09/2008 06:52:00,pass,2867,453,-6454.5,1253.25,,617,185.8324,160,1260.2611,277.8109,2879.25,8796.9399,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0628,01/09/2008 08:18:00,pass,2913,1167,-5566.5,4733,,290,543.0497,734,1482.6842,141.269,2568.75,9473.93,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0629,01/09/2008 09:06:00,pass,1650,585,-6374.5,1487.25,,648,260.5718,138,713.2954,272.5638,3091.5,8761.1898,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0630,01/09/2008 09:19:00,pass,7303,284,-6381.5,1434,840.7998,762,130.2421,257,2985.9066,324.9892,3194,8878.2698,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0631,01/09/2008 09:54:00,pass,4128,437,-6630.25,1275.25,1433.4004,607,195.5631,69,2031.6998,267.4204,2943.5,9410.5199,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0632,01/09/2008 10:57:00,pass,1523,858,-5349.25,-207,,494,361.4308,681,644.4683,233.9309,3002.5,9448.4501,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0633,01/09/2008 11:40:00,pass,1433,2890,-4557,-2788.5,,367,1257.6123,57,636.1454,150.5155,2593.25,8557.41,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0634,01/09/2008 16:20:00,pass,1164,377,-6301.75,1513,,635,159.7631,54,582.0011,263.162,3053.25,8431.48,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0635,01/09/2008 19:54:00,fail,1623,465,-6405.75,1446.5,,649,204.6466,163,707.3175,294.0231,3111.25,9403.5399,quality-gate-review,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0636,01/09/2008 20:51:00,pass,3111,770,-5438.5,-642.5,,507,354.3384,2202,1423.4134,220.6677,2701.25,8793.4601,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0637,01/09/2008 22:05:00,pass,2967,888,-6316.75,1362,,504,366.0386,420,1658.0232,221.5024,3054,9243.77,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0638,01/09/2008 23:05:00,pass,3051,522,-6190,1521.25,,675,249.892,78,1427.8876,296.9949,3046,9045.3498,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0639,01/09/2008 23:19:00,pass,3307,521,-6449.75,1380.5,,636,216.557,106,1406.0186,261.683,3056,8601.61,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0640,01/09/2008 23:24:00,pass,3438,2413,-5989.75,-1100,,360,1085.3148,1287,1968.682,195.4011,3062.75,8394.84,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0641,01/09/2008 23:28:00,pass,4443,349,-6392.75,1467.75,,722,158.2516,61,2160.2287,332.0281,3082,8919.15,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0642,01/09/2008 23:39:00,pass,1442,1245,-5416,-238,,506,552.0163,1360,662.7486,217.0246,2591.5,8303.47,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0643,01/09/2008 23:45:00,pass,2307,564,-6447.25,1465,,783,251.4165,150,1069.9419,347.3071,2966.75,8666.5399,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0644,01/09/2008 23:59:00,pass,1251,263,-5362.75,2389.75,,527,116.8286,491,581.4014,236.4861,2713.5,8885.47,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0645,02/09/2008 00:26:00,pass,13708,419,-6411.5,1396.5,,588,178.3153,98,6238.0063,259.4306,3071.75,8967.2999,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0646,02/09/2008 00:31:00,pass,6572,2029,-5936,-2992,,389,845.7308,3244,3104.0387,166.6753,2665,8672.8999,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0647,02/09/2008 00:46:00,pass,1297,348,-6415.25,1397,,749,150.2362,125,560.5655,333.144,3089.25,9051.1101,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
