cycle_id,main_pressure_mean,return_pressure_mean,system_pressure_mean,motor_power_mean,main_flow_mean,tank_temperature_mean,system_vibration_mean,cooler_condition,cooler_state,cooler_severity,valve_condition,valve_state,valve_severity,pump_condition,pump_state,pump_severity,accumulator_condition,accumulator_state,accumulator_severity,stability_flag,stability_label,overall_severity,overall_severity_label,affected_component_count,automatic_maintenance_allowed,allowed_action,data_nature
320,156.84115,105.9177275,1.759710333333333,2393.5173,6.589701666666667,55.05733333333333,0.6582,3.0,接近故障,critical,90.0,轻微滞后,degraded,0.0,无泄漏,normal,130.0,最佳压力,normal,0,稳定,2,临界,2,False,route_maintenance_review,public-derived-cycle-feature-table
321,156.85249166666668,105.94921116666667,1.7528396666666668,2394.4886,6.594090000000001,54.98694999999999,0.6707833333333333,3.0,接近故障,critical,90.0,轻微滞后,degraded,0.0,无泄漏,normal,130.0,最佳压力,normal,0,稳定,2,临界,2,False,route_maintenance_review,public-derived-cycle-feature-table
322,156.84358166666667,105.96709916666666,1.7543476666666666,2394.2183333333332,6.592288333333333,54.968849999999996,0.6511500000000001,3.0,接近故障,critical,90.0,轻微滞后,degraded,0.0,无泄漏,normal,130.0,最佳压力,normal,0,稳定,2,临界,2,False,route_maintenance_review,public-derived-cycle-feature-table
323,156.86772833333333,105.96352166666667,1.7598470000000002,2393.8535,6.5919550000000005,54.95055000000001,0.6660166666666666,3.0,接近故障,critical,90.0,轻微滞后,degraded,0.0,无泄漏,normal,130.0,最佳压力,normal,0,稳定,2,临界,2,False,route_maintenance_review,public-derived-cycle-feature-table
324,156.815345,106.10297633333333,1.7663483333333334,2393.9943,6.6044583333333335,54.90476666666665,0.6682833333333335,3.0,接近故障,critical,100.0,最佳状态,normal,0.0,无泄漏,normal,130.0,最佳压力,normal,0,稳定,2,临界,1,False,route_maintenance_review,public-derived-cycle-feature-table
325,156.8156433333333,106.08347033333332,1.7631968333333334,2393.2473999999997,6.606771666666667,54.87865,0.6652833333333333,3.0,接近故障,critical,100.0,最佳状态,normal,0.0,无泄漏,normal,130.0,最佳压力,normal,0,稳定,2,临界,1,False,route_maintenance_review,public-derived-cycle-feature-table
326,156.850375,106.11661833333332,1.7599773333333333,2390.9788666666664,6.598735,54.83858333333332,0.6530833333333332,3.0,接近故障,critical,100.0,最佳状态,normal,0.0,无泄漏,normal,130.0,最佳压力,normal,0,稳定,2,临界,1,False,route_maintenance_review,public-derived-cycle-feature-table
327,156.84191833333333,106.10028483333333,1.7628506666666666,2392.3368666666665,6.5996049999999995,54.82046666666667,0.6545666666666669,3.0,接近故障,critical,100.0,最佳状态,normal,0.0,无泄漏,normal,130.0,最佳压力,normal,0,稳定,2,临界,1,False,route_maintenance_review,public-derived-cycle-feature-table
328,156.83759166666667,106.12190833333332,1.7488906666666666,2393.9794666666667,6.589721666666668,54.778749999999995,0.6561499999999999,3.0,接近故障,critical,100.0,最佳状态,normal,0.0,无泄漏,normal,130.0,最佳压力,normal,0,稳定,2,临界,1,False,route_maintenance_review,public-derived-cycle-feature-table
329,156.85598666666667,106.11499383333333,1.7547355,2394.706233333333,6.590920000000001,54.744350000000004,0.6549333333333333,3.0,接近故障,critical,100.0,最佳状态,normal,0.0,无泄漏,normal,130.0,最佳压力,normal,0,稳定,2,临界,1,False,route_maintenance_review,public-derived-cycle-feature-table
330,156.85250833333333,106.14849983333335,1.761451,2395.6920333333333,6.582669999999999,54.73468333333334,0.6717333333333334,3.0,接近故障,critical,100.0,最佳状态,normal,0.0,无泄漏,normal,130.0,最佳压力,normal,0,稳定,2,临界,1,False,route_maintenance_review,public-derived-cycle-feature-table
331,156.8303966666667,106.13478849999998,1.7529481666666666,2396.485166666667,6.600296666666666,54.72543333333333,0.6561,3.0,接近故障,critical,100.0,最佳状态,normal,0.0,无泄漏,normal,130.0,最佳压力,normal,0,稳定,2,临界,1,False,route_maintenance_review,public-derived-cycle-feature-table
332,156.85320833333333,106.14840116666667,1.7596048333333332,2396.2626666666665,6.597566666666666,54.674366666666664,0.65785,3.0,接近故障,critical,100.0,最佳状态,normal,0.0,无泄漏,normal,130.0,最佳压力,normal,0,稳定,2,临界,1,False,route_maintenance_review,public-derived-cycle-feature-table
333,156.86256833333331,106.1392855,1.7523063333333333,2397.5996,6.606143333333334,54.644999999999996,0.6465500000000001,3.0,接近故障,critical,100.0,最佳状态,normal,0.0,无泄漏,normal,130.0,最佳压力,normal,0,稳定,2,临界,1,False,route_maintenance_review,public-derived-cycle-feature-table
334,156.82134833333333,106.10060616666667,1.7680565,2403.7343333333333,6.616404999999999,54.4916,0.67585,3.0,接近故障,critical,100.0,最佳状态,normal,0.0,无泄漏,normal,115.0,轻微降低,degraded,1,未稳定,2,临界,2,False,route_maintenance_review,public-derived-cycle-feature-table
335,156.80236333333335,106.07803133333333,1.7591176666666666,2401.7745,6.596935,54.539183333333334,0.6491166666666666,3.0,接近故障,critical,100.0,最佳状态,normal,0.0,无泄漏,normal,115.0,轻微降低,degraded,1,未稳定,2,临界,2,False,route_maintenance_review,public-derived-cycle-feature-table
336,156.805575,106.08450466666666,1.767939333333333,2397.8182333333334,6.587393333333335,54.52101666666667,0.6559666666666666,3.0,接近故障,critical,100.0,最佳状态,normal,0.0,无泄漏,normal,115.0,轻微降低,degraded,1,未稳定,2,临界,2,False,route_maintenance_review,public-derived-cycle-feature-table
337,156.81811333333334,106.12480233333334,1.7602481666666665,2397.3552999999997,6.587023333333334,54.44966666666666,0.6559166666666667,3.0,接近故障,critical,100.0,最佳状态,normal,0.0,无泄漏,normal,115.0,轻微降低,degraded,1,未稳定,2,临界,2,False,route_maintenance_review,public-derived-cycle-feature-table
338,156.80235333333331,106.09554733333333,1.7625455,2397.494166666667,6.585019999999999,54.44358333333333,0.6724166666666667,3.0,接近故障,critical,100.0,最佳状态,normal,0.0,无泄漏,normal,115.0,轻微降低,degraded,1,未稳定,2,临界,2,False,route_maintenance_review,public-derived-cycle-feature-table
339,156.85582166666669,106.11556483333332,1.7583705,2398.6996,6.599616666666666,54.436766666666664,0.6493333333333332,3.0,接近故障,critical,100.0,最佳状态,normal,0.0,无泄漏,normal,115.0,轻微降低,degraded,1,未稳定,2,临界,2,False,route_maintenance_review,public-derived-cycle-feature-table
340,156.85210833333332,106.12152149999999,1.7604334999999998,2396.4296999999997,6.597126666666666,54.413583333333335,0.6488,3.0,接近故障,critical,100.0,最佳状态,normal,0.0,无泄漏,normal,115.0,轻微降低,degraded,1,未稳定,2,临界,2,False,route_maintenance_review,public-derived-cycle-feature-table
341,156.82662833333333,106.09044316666666,1.7626978333333334,2397.2687,6.6004000000000005,54.42183333333333,0.6527833333333335,3.0,接近故障,critical,100.0,最佳状态,normal,0.0,无泄漏,normal,115.0,轻微降低,degraded,1,未稳定,2,临界,2,False,route_maintenance_review,public-derived-cycle-feature-table
342,156.804045,106.08114050000002,1.7678181666666666,2396.954,6.58931,54.39030000000001,0.6692500000000001,3.0,接近故障,critical,100.0,最佳状态,normal,0.0,无泄漏,normal,115.0,轻微降低,degraded,1,未稳定,2,临界,2,False,route_maintenance_review,public-derived-cycle-feature-table
343,156.85332166666666,106.09263683333333,1.7610086666666667,2398.1048666666666,6.58926,54.36801666666666,0.6491166666666668,3.0,接近故障,critical,100.0,最佳状态,normal,0.0,无泄漏,normal,115.0,轻微降低,degraded,1,未稳定,2,临界,2,False,route_maintenance_review,public-derived-cycle-feature-table
344,173.18290666666667,123.44589733333335,1.1425226666666668,2652.4044666666664,3.2738266666666664,54.25603333333334,0.7431,3.0,接近故障,critical,100.0,最佳状态,normal,2.0,严重泄漏,critical,115.0,轻微降低,degraded,1,未稳定,2,临界,3,False,route_maintenance_review,public-derived-cycle-feature-table
345,156.39947833333335,105.08417283333334,1.6654295000000001,2424.1908999999996,6.249986666666667,54.30115,0.6761499999999999,3.0,接近故障,critical,73.0,接近故障,critical,2.0,严重泄漏,critical,115.0,轻微降低,degraded,0,稳定,2,临界,4,False,route_maintenance_review,public-derived-cycle-feature-table
346,173.30805166666667,122.85143550000001,1.1306303333333334,2652.8122,3.234171666666667,54.1396,0.7262333333333333,3.0,接近故障,critical,73.0,接近故障,critical,2.0,严重泄漏,critical,115.0,轻微降低,degraded,0,稳定,2,临界,4,False,route_maintenance_review,public-derived-cycle-feature-table
347,173.32205666666667,122.83450716666668,1.1242956666666668,2651.723433333333,3.226726666666667,54.19384999999999,0.7638833333333334,3.0,接近故障,critical,73.0,接近故障,critical,2.0,严重泄漏,critical,115.0,轻微降低,degraded,0,稳定,2,临界,4,False,route_maintenance_review,public-derived-cycle-feature-table
348,173.30329166666667,122.80240216666665,1.1265835,2648.3132333333333,3.2346749999999997,54.246050000000004,0.7760666666666666,3.0,接近故障,critical,73.0,接近故障,critical,2.0,严重泄漏,critical,115.0,轻微降低,degraded,0,稳定,2,临界,4,False,route_maintenance_review,public-derived-cycle-feature-table
349,173.28539,122.81522566666668,1.135212,2646.484033333333,3.22774,54.27163333333333,0.7751333333333332,3.0,接近故障,critical,73.0,接近故障,critical,2.0,严重泄漏,critical,115.0,轻微降低,degraded,0,稳定,2,临界,4,False,route_maintenance_review,public-derived-cycle-feature-table
350,173.28351333333333,122.78132849999999,1.1119408333333334,2646.491966666667,3.2401466666666665,54.320666666666675,0.7918166666666667,3.0,接近故障,critical,73.0,接近故障,critical,2.0,严重泄漏,critical,115.0,轻微降低,degraded,0,稳定,2,临界,4,False,route_maintenance_review,public-derived-cycle-feature-table
351,156.37633166666666,105.0631555,1.6611151666666668,2419.1668666666665,6.239895,54.50085,0.6852500000000001,3.0,接近故障,critical,73.0,接近故障,critical,2.0,严重泄漏,critical,115.0,轻微降低,degraded,0,稳定,2,临界,4,False,route_maintenance_review,public-derived-cycle-feature-table
352,173.27702499999998,122.81090883333333,1.1249411666666667,2649.5284666666666,3.2396433333333334,54.37266666666667,0.74945,3.0,接近故障,critical,73.0,接近故障,critical,2.0,严重泄漏,critical,115.0,轻微降低,degraded,0,稳定,2,临界,4,False,route_maintenance_review,public-derived-cycle-feature-table
353,173.28388,122.80291016666666,1.119809,2648.8940666666663,3.2425100000000002,54.4588,0.7768499999999999,3.0,接近故障,critical,73.0,接近故障,critical,2.0,严重泄漏,critical,115.0,轻微降低,degraded,0,稳定,2,临界,4,False,route_maintenance_review,public-derived-cycle-feature-table
354,173.2896,122.78925766666669,1.1190531666666665,2648.2474666666667,3.2337583333333333,54.570633333333326,0.7827333333333334,3.0,接近故障,critical,73.0,接近故障,critical,2.0,严重泄漏,critical,115.0,轻微降低,degraded,0,稳定,2,临界,4,False,route_maintenance_review,public-derived-cycle-feature-table
355,173.10834,122.99234316666667,1.1241145000000001,2646.077333333333,3.28481,54.67508333333333,0.7702166666666665,3.0,接近故障,critical,80.0,严重滞后,critical,2.0,严重泄漏,critical,115.0,轻微降低,degraded,0,稳定,2,临界,4,False,route_maintenance_review,public-derived-cycle-feature-table
356,173.14939999999999,123.0589465,1.1218691666666667,2646.2877,3.261125,54.75581666666666,0.7780000000000001,3.0,接近故障,critical,80.0,严重滞后,critical,2.0,严重泄漏,critical,115.0,轻微降低,degraded,0,稳定,2,临界,4,False,route_maintenance_review,public-derived-cycle-feature-table
357,173.11952333333332,123.00366783333332,1.1273834999999999,2645.586033333333,3.2710416666666666,54.84045000000001,0.7770666666666667,3.0,接近故障,critical,80.0,严重滞后,critical,2.0,严重泄漏,critical,115.0,轻微降低,degraded,0,稳定,2,临界,4,False,route_maintenance_review,public-derived-cycle-feature-table
358,173.07170333333332,122.94127616666667,1.1223486666666667,2645.300533333333,3.28945,54.947599999999994,0.7700000000000001,3.0,接近故障,critical,80.0,严重滞后,critical,2.0,严重泄漏,critical,115.0,轻微降低,degraded,0,稳定,2,临界,4,False,route_maintenance_review,public-derived-cycle-feature-table
359,173.07278333333332,122.9277855,1.1156018333333333,2641.7944,3.2748166666666667,55.0764,0.7626666666666667,3.0,接近故障,critical,80.0,严重滞后,critical,2.0,严重泄漏,critical,115.0,轻微降低,degraded,0,稳定,2,临界,4,False,route_maintenance_review,public-derived-cycle-feature-table
360,173.06748833333333,122.91191483333334,1.1202906666666668,2641.7844666666665,3.2789616666666666,55.17431666666666,0.7567333333333333,3.0,接近故障,critical,80.0,严重滞后,critical,2.0,严重泄漏,critical,115.0,轻微降低,degraded,0,稳定,2,临界,4,False,route_maintenance_review,public-derived-cycle-feature-table
361,173.04918333333333,122.92146,1.1291573333333333,2641.6500333333333,3.2595416666666663,55.24686666666667,0.76065,3.0,接近故障,critical,80.0,严重滞后,critical,2.0,严重泄漏,critical,115.0,轻微降低,degraded,0,稳定,2,临界,4,False,route_maintenance_review,public-derived-cycle-feature-table
362,173.00694,122.89723016666667,1.1220428333333332,2643.4106,3.2939016666666667,55.30718333333333,0.76585,3.0,接近故障,critical,80.0,严重滞后,critical,2.0,严重泄漏,critical,115.0,轻微降低,degraded,0,稳定,2,临界,4,False,route_maintenance_review,public-derived-cycle-feature-table
363,172.99511666666666,122.89221599999999,1.1204443333333336,2642.3013666666666,3.2791316666666668,55.403733333333335,0.7671333333333334,3.0,接近故障,critical,80.0,严重滞后,critical,2.0,严重泄漏,critical,115.0,轻微降低,degraded,0,稳定,2,临界,4,False,route_maintenance_review,public-derived-cycle-feature-table
364,172.95283666666666,122.85470049999999,1.1269025,2638.8694666666665,3.2903850000000006,55.54176666666667,0.7569333333333333,3.0,接近故障,critical,80.0,严重滞后,critical,2.0,严重泄漏,critical,115.0,轻微降低,degraded,0,稳定,2,临界,4,False,route_maintenance_review,public-derived-cycle-feature-table
365,172.85150666666667,123.04225466666665,1.1370353333333332,2636.8393666666666,3.311463333333333,55.622600000000006,0.7609833333333335,3.0,接近故障,critical,90.0,轻微滞后,degraded,2.0,严重泄漏,critical,115.0,轻微降低,degraded,0,稳定,2,临界,4,False,route_maintenance_review,public-derived-cycle-feature-table
366,166.70284333333333,116.60306633333335,1.3164993333333335,2553.1373666666664,4.295743333333333,55.76345,0.7280333333333334,3.0,接近故障,critical,90.0,轻微滞后,degraded,2.0,严重泄漏,critical,115.0,轻微降低,degraded,0,稳定,2,临界,4,False,route_maintenance_review,public-derived-cycle-feature-table
367,172.831235,123.0176615,1.1295401666666667,2634.6100999999994,3.304886666666667,55.78503333333333,0.7545333333333332,3.0,接近故障,critical,90.0,轻微滞后,degraded,2.0,严重泄漏,critical,115.0,轻微降低,degraded,0,稳定,2,临界,4,False,route_maintenance_review,public-derived-cycle-feature-table
368,172.81389666666666,123.030366,1.1298603333333335,2634.9867666666664,3.2905566666666664,55.852266666666665,0.7528500000000001,3.0,接近故障,critical,90.0,轻微滞后,degraded,2.0,严重泄漏,critical,115.0,轻微降低,degraded,0,稳定,2,临界,4,False,route_maintenance_review,public-derived-cycle-feature-table
369,172.779215,123.00678549999999,1.1404203333333334,2635.0318,3.318636666666667,55.8891,0.7449999999999999,3.0,接近故障,critical,90.0,轻微滞后,degraded,2.0,严重泄漏,critical,115.0,轻微降低,degraded,0,稳定,2,临界,4,False,route_maintenance_review,public-derived-cycle-feature-table
370,172.78429500000001,123.02059166666668,1.1363563333333333,2635.2305666666666,3.304371666666667,55.93416666666667,0.7444833333333333,3.0,接近故障,critical,90.0,轻微滞后,degraded,2.0,严重泄漏,critical,115.0,轻微降低,degraded,0,稳定,2,临界,4,False,route_maintenance_review,public-derived-cycle-feature-table
371,180.41329333333334,131.05236633333334,0.8856465,2736.7313,2.0819650000000003,55.99218333333333,0.7789499999999999,3.0,接近故障,critical,90.0,轻微滞后,degraded,2.0,严重泄漏,critical,115.0,轻微降低,degraded,0,稳定,2,临界,4,False,route_maintenance_review,public-derived-cycle-feature-table
