借款号,放款成功,借款金额,学历等级,历史成功次数,授信额度,有征信报告,描述字数,有效字符率,复杂词比例,主题1,主题2,主题3,主题4,信用画像,风险信号
474043,0,40800,3,1,40800,无,93,0.763,0,0.003,0.003,0.987,0.003,薄档,高风险薄档
474044,0,107200,1,1,107200,无,95,0.737,0,0.003,0.003,0.987,0.003,待观察,需人工复核
474045,0,40800,3,1,40800,无,87,0.747,0,0.003,0.003,0.13,0.86,薄档,高风险薄档
474047,0,47600,1,1,47600,无,94,0.766,0,0.003,0.003,0.733,0.003,薄档,高风险薄档
474048,0,49000,1,1,49000,无,100,0.76,0,0.003,0.003,0.003,0.257,薄档,高风险薄档
474050,0,78500,2,1,78500,无,95,0.758,0,0.003,0.003,0.003,0.003,待观察,需人工复核
474051,0,26800,1,1,26800,无,98,0.735,0,0.003,0.003,0.987,0.003,薄档,高风险薄档
474052,0,108800,2,1,108800,无,89,0.753,0,0.003,0.003,0.51,0.003,待观察,需人工复核
474053,0,94200,2,1,94200,无,92,0.761,0,0.152,0.839,0.003,0.003,待观察,需人工复核
474056,0,94200,3,1,94200,无,101,0.762,0,0.001,0.966,0.03,0.001,待观察,需人工复核
474057,0,80400,2,1,80400,无,95,0.705,0,0.993,0.002,0.002,0.002,待观察,需人工复核
474058,0,53600,2,1,53600,无,98,0.704,0,0.993,0.002,0.002,0.002,待观察,需人工复核
474060,0,67000,2,1,67000,无,98,0.724,0,0.993,0.002,0.002,0.002,待观察,需人工复核
474061,0,107200,1,1,107200,无,101,0.713,0,0.993,0.002,0.002,0.002,待观察,需人工复核
474063,0,53600,3,1,53600,无,101,0.713,0,0.993,0.002,0.002,0.002,待观察,需人工复核
474064,0,94200,1,1,94200,无,98,0.735,0,0.013,0.947,0.013,0.013,待观察,需人工复核
474071,0,38900,2,1,38900,无,105,0.771,0,0.993,0.002,0.002,0.002,薄档,高风险薄档
474074,0,122500,2,1,122500,无,91,0.758,0,0.01,0.962,0.01,0.01,待观察,需人工复核
474075,0,47100,2,1,47100,无,152,0.73,0,0.018,0.927,0.018,0.018,薄档,高风险薄档
474096,0,107200,1,1,107200,无,98,0.714,0,0.013,0.947,0.013,0.013,待观察,需人工复核
474097,0,94200,2,1,94200,无,95,0.737,0,0.003,0.003,0.035,0.003,待观察,需人工复核
474098,0,65300,2,1,65300,无,97,0.763,0,0.003,0.105,0.851,0.037,待观察,需人工复核
474099,0,122500,2,1,122500,无,98,0.755,0,0.003,0.003,0.986,0.003,待观察,需人工复核
474101,0,93800,1,1,93800,无,98,0.735,0,0.003,0.003,0.003,0.879,待观察,需人工复核
474102,0,53600,1,1,53600,无,101,0.723,0,0.003,0.003,0.003,0.003,待观察,需人工复核
474103,0,122500,3,1,122500,无,101,0.762,0,0.003,0.003,0.321,0.162,待观察,需人工复核
474106,0,86000,2,1,86000,无,104,0.731,0,0.003,0.003,0.003,0.065,待观察,需人工复核
474107,0,94200,1,1,94200,无,97,0.763,0.019,0.003,0.003,0.003,0.003,待观察,需人工复核
474108,0,93400,2,2,93400,无,93,0.731,0,0.003,0.003,0.987,0.003,成长,
474109,0,107200,2,1,107200,无,95,0.737,0,0.003,0.003,0.003,0.003,待观察,需人工复核
474111,0,94200,4,1,94200,无,101,0.713,0,0.003,0.003,0.987,0.003,待观察,需人工复核
474112,0,26800,2,1,26800,无,95,0.737,0,0.003,0.003,0.987,0.003,薄档,高风险薄档
474113,0,80400,2,1,80400,无,101,0.713,0,0.003,0.003,0.003,0.989,待观察,需人工复核
474114,0,136000,3,1,136000,无,90,0.756,0,0.003,0.003,0.059,0.932,待观察,需人工复核
474115,0,94200,3,1,94200,无,93,0.753,0,0.003,0.003,0.003,0.003,待观察,需人工复核
474116,0,81600,3,1,81600,无,212,0.745,0,0.022,0.911,0.022,0.022,待观察,需人工复核
474117,0,94200,2,1,94200,无,90,0.756,0,0.003,0.003,0.956,0.035,待观察,需人工复核
474118,0,94200,2,1,94200,无,149,0.732,0,0.003,0.003,0.987,0.003,待观察,需人工复核
474119,0,125600,2,1,125600,无,101,0.713,0,0.003,0.033,0.66,0.003,待观察,需人工复核
474120,0,78500,3,1,78500,无,93,0.763,0,0.003,0.003,0.003,0.036,待观察,需人工复核
474121,0,53600,2,1,53600,无,103,0.699,0,0.003,0.003,0.749,0.003,待观察,需人工复核
474132,0,80400,2,2,80400,无,97,0.732,0.019,0.003,0.003,0.003,0.119,成长,
474133,0,80400,3,1,80400,无,95,0.737,0,0.003,0.003,0.032,0.467,待观察,需人工复核
474134,0,62800,2,1,62800,无,90,0.756,0,0.003,0.003,0.495,0.003,待观察,需人工复核
474135,0,77700,1,1,77700,无,98,0.714,0,0.003,0.003,0.987,0.003,待观察,需人工复核
474153,0,68000,2,1,68000,无,93,0.753,0,0.003,0.003,0.889,0.003,待观察,需人工复核
474154,0,47100,2,1,47100,无,98,0.735,0,0.003,0.003,0.987,0.003,薄档,高风险薄档
474244,0,107200,1,1,107200,无,98,0.714,0,0.003,0.003,0.003,0.003,待观察,需人工复核
474245,0,107200,2,1,107200,无,109,0.725,0,0.003,0.003,0.003,0.003,待观察,需人工复核
474246,0,27800,1,1,27800,无,94,0.755,0,0.003,0.003,0.003,0.003,薄档,高风险薄档
474247,0,26800,2,1,26800,无,105,0.714,0.017,0.003,0.003,0.031,0.961,薄档,高风险薄档
474248,0,47100,3,1,47100,无,94,0.734,0,0.003,0.003,0.003,0.034,薄档,高风险薄档
474249,0,94200,1,1,94200,无,97,0.732,0.019,0.003,0.003,0.986,0.003,待观察,需人工复核
474251,0,76200,2,1,76200,无,101,0.762,0,0.003,0.035,0.035,0.003,待观察,需人工复核
474253,0,78500,1,1,78500,无,95,0.758,0,0.003,0.003,0.987,0.003,待观察,需人工复核
474254,0,40800,3,2,40800,无,92,0.761,0,0.003,0.003,0.987,0.003,待观察,需人工复核
474257,0,136000,3,1,136000,无,92,0.761,0,0.035,0.003,0.956,0.003,待观察,需人工复核
474258,0,94200,2,1,94200,无,96,0.729,0,0.003,0.003,0.987,0.003,待观察,需人工复核
474260,0,62800,2,1,62800,无,96,0.74,0,0.036,0.003,0.954,0.003,待观察,需人工复核
474262,0,94200,2,1,94200,无,94,0.766,0,0.003,0.003,0.003,0.301,待观察,需人工复核
474371,0,47100,2,1,47100,无,91,0.758,0,0.003,0.003,0.988,0.003,薄档,高风险薄档
474377,0,56500,2,1,56500,无,101,0.713,0,0.003,0.003,0.988,0.003,待观察,需人工复核
474378,0,53600,2,1,53600,无,99,0.727,0,0.003,0.003,0.988,0.003,待观察,需人工复核
474380,0,45600,2,1,45600,无,101,0.713,0,0.003,0.003,0.481,0.003,薄档,高风险薄档
474381,0,47100,3,1,47100,无,96,0.729,0,0.003,0.003,0.987,0.003,薄档,高风险薄档
474382,0,80300,3,1,80300,无,106,0.745,0,0.003,0.003,0.988,0.003,待观察,需人工复核
474383,0,87100,1,1,87100,无,106,0.717,0,0.003,0.003,0.003,0.003,待观察,需人工复核
474384,0,53600,1,1,53600,无,101,0.713,0,0.003,0.003,0.152,0.272,待观察,需人工复核
474385,0,47100,2,1,47100,无,93,0.753,0,0.003,0.003,0.003,0.003,薄档,高风险薄档
474386,0,78500,3,1,78500,无,92,0.761,0,0.003,0.003,0.003,0.003,待观察,需人工复核
474387,0,47100,2,1,47100,无,104,0.74,0,0.003,0.003,0.003,0.003,薄档,高风险薄档
474388,0,83000,2,1,83000,无,88,0.75,0,0.003,0.003,0.003,0.003,待观察,需人工复核
474390,0,94200,2,1,94200,无,96,0.729,0,0.003,0.003,0.79,0.003,待观察,需人工复核
474415,0,77800,2,1,77800,无,93,0.753,0,0.09,0.003,0.901,0.003,待观察,需人工复核
474416,0,53600,2,1,53600,无,101,0.713,0,0.003,0.003,0.987,0.003,待观察,需人工复核
474417,0,78500,2,1,78500,无,98,0.755,0,0.003,0.003,0.067,0.924,待观察,需人工复核
474419,0,53600,1,1,53600,无,101,0.713,0,0.003,0.003,0.834,0.003,待观察,需人工复核
474420,0,80400,2,1,80400,无,101,0.713,0,0.003,0.003,0.003,0.003,待观察,需人工复核
474422,0,47100,3,1,47100,无,104,0.731,0,0.003,0.003,0.511,0.479,薄档,高风险薄档
474423,0,68000,3,1,68000,无,97,0.753,0,0.003,0.033,0.003,0.003,待观察,需人工复核
474426,0,94200,1,1,94200,无,92,0.75,0,0.003,0.003,0.63,0.003,待观察,需人工复核
474429,0,94200,1,1,94200,无,87,0.747,0,0.003,0.003,0.003,0.035,待观察,需人工复核
474430,0,47100,2,1,47100,无,91,0.758,0,0.003,0.003,0.986,0.003,薄档,高风险薄档
474431,0,41700,2,1,41700,无,91,0.758,0,0.003,0.003,0.892,0.003,薄档,高风险薄档
474432,0,47100,2,1,47100,无,96,0.708,0,0.003,0.003,0.003,0.003,薄档,高风险薄档
474434,0,23900,3,1,23900,无,87,0.747,0,0.003,0.003,0.003,0.003,薄档,高风险薄档
474468,0,47100,1,1,47100,无,98,0.704,0,0.003,0.003,0.988,0.003,薄档,高风险薄档
474469,0,107200,3,1,107200,无,95,0.737,0,0.003,0.003,0.003,0.003,待观察,需人工复核
474470,0,94200,2,1,94200,无,93,0.72,0,0.003,0.003,0.003,0.003,待观察,需人工复核
474471,0,53600,1,1,53600,无,101,0.743,0,0.003,0.003,0.987,0.003,待观察,需人工复核
474473,0,94200,2,1,94200,无,96,0.74,0,0.003,0.003,0.003,0.242,待观察,需人工复核
474474,0,53600,2,1,53600,无,98,0.735,0,0.003,0.003,0.988,0.003,待观察,需人工复核
474475,0,94200,1,1,94200,无,90,0.756,0,0.003,0.003,0.528,0.003,待观察,需人工复核
474544,0,53600,3,1,53600,无,101,0.713,0,0.003,0.003,0.988,0.003,待观察,需人工复核
474545,0,33500,2,1,33500,无,95,0.737,0,0.003,0.003,0.892,0.098,薄档,高风险薄档
474546,0,47100,1,1,47100,无,95,0.758,0.02,0.003,0.003,0.003,0.003,薄档,高风险薄档
474547,0,47100,2,1,47100,无,93,0.753,0,0.003,0.003,0.987,0.003,薄档,高风险薄档
474548,0,78500,2,1,78500,无,98,0.735,0,0.003,0.003,0.003,0.003,待观察,需人工复核
474549,0,81600,2,1,81600,无,94,0.766,0,0.003,0.003,0.134,0.036,待观察,需人工复核
474550,0,135000,3,1,135000,无,105,0.771,0,0.003,0.003,0.829,0.035,待观察,需人工复核
474552,0,53600,2,1,53600,无,101,0.713,0,0.002,0.047,0.423,0.483,待观察,需人工复核
474554,0,53600,1,1,53600,无,101,0.713,0,0.003,0.003,0.003,0.003,待观察,需人工复核
474556,0,78500,2,1,78500,无,103,0.767,0,0.003,0.003,0.987,0.003,待观察,需人工复核
474558,0,53600,2,1,53600,无,92,0.728,0,0.003,0.003,0.892,0.003,待观察,需人工复核
474559,0,40200,1,1,40200,无,95,0.737,0,0.003,0.003,0.036,0.003,薄档,高风险薄档
474561,0,93800,2,1,93800,无,101,0.713,0,0.003,0.003,0.899,0.033,待观察,需人工复核
474562,0,40800,3,1,40800,无,109,0.761,0,0.003,0.003,0.988,0.003,薄档,高风险薄档
474563,0,62800,2,1,62800,无,90,0.756,0,0.003,0.003,0.059,0.792,待观察,需人工复核
474565,0,62800,1,1,62800,无,101,0.713,0,0.003,0.003,0.003,0.543,待观察,需人工复核
474566,0,93400,2,1,93400,无,103,0.709,0,0.003,0.003,0.797,0.067,待观察,需人工复核
474606,0,78500,2,1,78500,无,98,0.735,0,0.003,0.003,0.817,0.105,待观察,需人工复核
474607,0,108800,3,1,108800,无,98,0.755,0,0.003,0.003,0.987,0.003,待观察,需人工复核
474608,0,94200,2,1,94200,无,104,0.731,0,0.003,0.003,0.593,0.397,待观察,需人工复核
474610,0,28100,1,1,28100,无,103,0.718,0.018,0.003,0.003,0.384,0.543,薄档,高风险薄档
474611,0,43000,2,1,43000,无,96,0.729,0,0.003,0.003,0.031,0.003,薄档,高风险薄档
474612,0,47100,2,1,47100,无,96,0.74,0.019,0.003,0.003,0.987,0.003,薄档,高风险薄档
474613,0,62800,2,1,62800,无,91,0.758,0,0.003,0.003,0.003,0.102,待观察,需人工复核
474615,0,53600,2,1,53600,无,101,0.733,0,0.003,0.003,0.986,0.003,待观察,需人工复核
474617,0,163500,3,1,163500,无,106,0.736,0,0.003,0.003,0.987,0.003,待观察,需人工复核
474638,0,47100,1,1,47100,无,95,0.758,0,0.003,0.003,0.003,0.003,薄档,高风险薄档
474639,0,27800,2,1,27800,无,93,0.753,0,0.003,0.003,0.003,0.649,薄档,高风险薄档
474640,0,47100,3,1,47100,无,87,0.747,0,0.003,0.986,0.003,0.003,薄档,高风险薄档
474641,0,53600,2,1,53600,无,104,0.731,0,0.003,0.003,0.032,0.959,待观察,需人工复核
474642,0,47100,2,1,47100,无,105,0.771,0,0.003,0.003,0.526,0.003,薄档,高风险薄档
474644,0,163500,2,1,163500,无,87,0.747,0,0.003,0.003,0.003,0.429,待观察,需人工复核
474645,0,78500,1,1,78500,无,93,0.753,0,0.003,0.003,0.172,0.313,待观察,需人工复核
474646,0,62800,3,1,62800,无,95,0.758,0.02,0.003,0.003,0.772,0.003,待观察,需人工复核
474647,0,47100,2,1,47100,无,98,0.735,0,0.003,0.003,0.003,0.989,薄档,高风险薄档
474648,0,40800,2,1,40800,无,94,0.766,0,0.995,0.001,0.001,0.001,薄档,高风险薄档
474649,0,26800,2,1,26800,无,98,0.735,0,0.995,0.001,0.001,0.001,薄档,高风险薄档
474650,0,95200,3,1,95200,无,102,0.765,0,0.983,0.001,0.001,0.013,待观察,需人工复核
474651,0,53600,1,1,53600,无,100,0.72,0,0.995,0.001,0.001,0.001,待观察,需人工复核
474653,0,67400,2,1,67400,无,90,0.744,0,0.011,0.958,0.011,0.011,待观察,需人工复核
474655,0,47100,2,1,47100,无,193,0.736,0.019,0.003,0.003,0.987,0.003,薄档,高风险薄档
474677,0,67000,2,1,67000,无,104,0.731,0,0.002,0.002,0.853,0.002,待观察,需人工复核
474679,0,107200,2,1,107200,无,101,0.713,0,0.003,0.003,0.987,0.003,待观察,需人工复核
474680,0,62800,2,1,62800,无,95,0.758,0,0.003,0.003,0.003,0.218,待观察,需人工复核
474681,0,62800,3,1,62800,无,189,0.73,0,0.993,0.002,0.002,0.002,待观察,需人工复核
474682,0,202500,3,1,202500,无,93,0.753,0,0.013,0.547,0.413,0.013,待观察,需人工复核
474705,0,67000,1,1,67000,无,101,0.713,0,0.003,0.003,0.003,0.989,待观察,需人工复核
474707,0,47100,1,1,47100,无,91,0.758,0,0.036,0.003,0.003,0.003,薄档,高风险薄档
474731,0,94200,1,1,94200,无,90,0.756,0,0.003,0.003,0.834,0.003,待观察,需人工复核
474733,0,34800,3,1,34800,无,106,0.745,0,0.003,0.003,0.702,0.003,薄档,高风险薄档
474738,0,36000,4,2,36000,无,75,0.667,0,0.002,0.002,0.002,0.002,待观察,需人工复核
475243,0,40500,2,1,40500,无,101,0.762,0,0.003,0.003,0.956,0.035,薄档,高风险薄档
475246,0,47100,2,1,47100,无,97,0.753,0,0.003,0.003,0.928,0.033,薄档,高风险薄档
475247,0,62200,2,1,62200,无,90,0.744,0,0.003,0.003,0.987,0.003,待观察,需人工复核
475248,0,80400,3,1,80400,无,95,0.705,0,0.005,0.979,0.005,0.005,待观察,需人工复核
475250,0,107200,1,1,107200,无,102,0.716,0.018,0.003,0.035,0.003,0.924,待观察,需人工复核
475251,0,81600,2,1,81600,无,96,0.75,0,0.003,0.003,0.003,0.003,待观察,需人工复核
475252,0,78500,2,1,78500,无,95,0.758,0.019,0.003,0.003,0.034,0.003,待观察,需人工复核
475254,0,93400,2,1,93400,无,101,0.713,0,0.003,0.003,0.102,0.003,待观察,需人工复核
475255,0,47100,1,1,47100,无,95,0.737,0,0.003,0.003,0.037,0.003,薄档,高风险薄档
475256,0,47100,3,1,47100,无,89,0.753,0,0.003,0.003,0.003,0.003,薄档,高风险薄档
475257,0,78500,2,1,78500,无,93,0.753,0,0.003,0.003,0.987,0.003,待观察,需人工复核
475259,0,40200,2,1,40200,无,98,0.735,0,0.003,0.003,0.003,0.322,薄档,高风险薄档
475260,0,58800,2,1,58800,无,95,0.705,0,0.003,0.034,0.342,0.003,待观察,需人工复核
475261,0,80400,1,1,80400,无,98,0.714,0,0.003,0.003,0.321,0.003,待观察,需人工复核
475262,0,93900,2,1,93900,无,89,0.753,0,0.003,0.003,0.987,0.003,待观察,需人工复核
475263,0,107200,3,1,107200,无,101,0.733,0,0.003,0.003,0.987,0.003,待观察,需人工复核
475264,0,53600,1,1,53600,无,101,0.713,0,0.003,0.003,0.003,0.003,待观察,需人工复核
475295,0,125600,2,1,125600,无,93,0.763,0,0.003,0.003,0.797,0.194,待观察,需人工复核
475296,0,163500,3,1,163500,无,88,0.75,0.02,0.003,0.003,0.561,0.003,待观察,需人工复核
475297,0,47100,2,1,47100,无,93,0.753,0,0.003,0.003,0.257,0.606,薄档,高风险薄档
475298,0,80400,2,1,80400,无,98,0.714,0,0.003,0.003,0.889,0.102,待观察,需人工复核
475299,0,78500,2,1,78500,无,101,0.713,0,0.003,0.003,0.889,0.102,待观察,需人工复核
475300,0,47100,3,1,47100,无,96,0.729,0,0.003,0.003,0.528,0.003,薄档,高风险薄档
475301,0,27800,2,1,27800,无,93,0.763,0,0.002,0.095,0.653,0.002,薄档,高风险薄档
475302,0,40200,2,1,40200,无,101,0.713,0,0.003,0.003,0.79,0.2,薄档,高风险薄档
475303,0,94200,1,1,94200,无,93,0.753,0,0.003,0.003,0.003,0.543,待观察,需人工复核
475304,0,122500,1,1,122500,无,101,0.752,0,0.003,0.003,0.733,0.003,待观察,需人工复核
475306,0,47100,2,1,47100,无,98,0.735,0,0.003,0.003,0.003,0.003,薄档,高风险薄档
475318,0,136000,3,1,136000,无,90,0.756,0,0.993,0.002,0.002,0.002,待观察,需人工复核
475319,0,80400,1,1,80400,无,98,0.704,0,0.003,0.003,0.421,0.063,待观察,需人工复核
475320,0,27800,2,1,27800,无,92,0.761,0,0.003,0.003,0.987,0.003,薄档,高风险薄档
475321,0,62800,2,1,62800,无,95,0.758,0,0.003,0.003,0.003,0.003,待观察,需人工复核
475322,0,136000,4,1,136000,无,89,0.753,0,0.003,0.003,0.823,0.167,待观察,需人工复核
475324,0,78500,1,1,78500,无,93,0.753,0,0.003,0.003,0.003,0.003,待观察,需人工复核
475325,0,94200,2,1,94200,无,104,0.731,0,0.067,0.003,0.257,0.098,待观察,需人工复核
475326,0,108800,2,1,108800,无,98,0.735,0,0.003,0.003,0.987,0.003,待观察,需人工复核
475535,0,40200,1,1,40200,无,101,0.723,0,0.003,0.003,0.987,0.003,薄档,高风险薄档
475536,0,95200,2,1,95200,无,92,0.761,0,0.003,0.003,0.207,0.037,待观察,需人工复核
475537,0,47100,2,1,47100,无,92,0.761,0,0.003,0.003,0.988,0.003,薄档,高风险薄档
475538,0,87900,2,1,87900,无,98,0.735,0,0.003,0.003,0.765,0.003,待观察,需人工复核
475539,0,94200,2,1,94200,无,91,0.758,0.02,0.003,0.003,0.987,0.003,待观察,需人工复核
475540,0,93400,2,1,93400,无,101,0.713,0,0.003,0.003,0.003,0.003,待观察,需人工复核
475541,0,44200,2,1,44200,无,101,0.713,0,0.003,0.003,0.986,0.003,薄档,高风险薄档
475542,0,93400,2,1,93400,无,91,0.758,0,0.015,0.938,0.015,0.015,待观察,需人工复核
475545,0,47100,1,1,47100,无,90,0.756,0,0.003,0.003,0.003,0.003,薄档,高风险薄档
475547,0,47100,2,1,47100,无,97,0.763,0,0.003,0.003,0.003,0.003,薄档,高风险薄档
475549,0,47100,2,2,47100,无,97,0.732,0,0.003,0.003,0.889,0.036,待观察,需人工复核
475550,0,94200,1,1,94200,无,93,0.753,0,0.003,0.003,0.987,0.003,待观察,需人工复核
475551,0,53600,2,2,53600,无,98,0.724,0,0.003,0.003,0.638,0.003,成长,
475553,0,74800,3,1,74800,无,102,0.765,0,0.003,0.003,0.921,0.069,待观察,需人工复核
475554,0,47100,2,1,47100,无,92,0.761,0,0.003,0.003,0.003,0.003,薄档,高风险薄档
475556,0,53600,2,1,53600,无,106,0.745,0,0.003,0.003,0.987,0.003,待观察,需人工复核
475557,0,94200,2,1,94200,无,93,0.763,0,0.003,0.003,0.987,0.003,待观察,需人工复核
475559,0,47100,2,1,47100,无,96,0.74,0,0.003,0.003,0.988,0.003,薄档,高风险薄档
475560,0,37500,2,1,37500,无,99,0.768,0.019,0.003,0.003,0.233,0.331,薄档,高风险薄档
475561,0,47100,1,1,47100,无,101,0.762,0,0.003,0.003,0.954,0.036,薄档,高风险薄档
475564,0,94200,2,1,94200,无,94,0.766,0,0.003,0.003,0.988,0.003,待观察,需人工复核
475571,0,46700,3,1,46700,无,95,0.737,0,0.003,0.003,0.13,0.003,薄档,高风险薄档
475572,0,27800,2,1,27800,无,93,0.753,0,0.003,0.003,0.003,0.003,薄档,高风险薄档
475573,0,94200,3,1,94200,无,149,0.732,0,0.003,0.003,0.606,0.003,待观察,需人工复核
475574,0,136000,3,1,136000,无,91,0.758,0,0.003,0.003,0.757,0.036,待观察,需人工复核
475575,0,94200,1,1,94200,无,93,0.753,0,0.003,0.003,0.988,0.003,待观察,需人工复核
475576,0,47100,2,1,47100,无,93,0.753,0,0.003,0.003,0.986,0.003,薄档,高风险薄档
475577,0,107200,3,1,107200,无,103,0.738,0,0.993,0.002,0.002,0.002,待观察,需人工复核
475579,0,78500,2,1,78500,无,90,0.756,0,0.007,0.97,0.007,0.007,待观察,需人工复核
475581,0,93400,2,1,93400,无,96,0.74,0,0.003,0.003,0.895,0.095,待观察,需人工复核
475583,0,61200,3,1,61200,无,93,0.753,0,0.003,0.003,0.926,0.003,待观察,需人工复核
475584,0,47100,2,1,47100,无,96,0.729,0,0.003,0.003,0.206,0.003,薄档,高风险薄档
475585,0,47100,2,1,47100,无,101,0.713,0,0.09,0.003,0.901,0.003,薄档,高风险薄档
475586,0,125600,2,1,125600,无,90,0.756,0,0.003,0.003,0.003,0.003,待观察,需人工复核
475588,0,81600,2,1,81600,无,101,0.762,0,0.003,0.003,0.987,0.003,待观察,需人工复核
475589,0,53600,2,1,53600,无,96,0.74,0,0.003,0.003,0.987,0.003,待观察,需人工复核
475591,0,53600,1,1,53600,无,97,0.742,0,0.002,0.096,0.6,0.002,待观察,需人工复核
475592,0,107200,2,1,107200,无,104,0.731,0,0.003,0.003,0.987,0.003,待观察,需人工复核
475594,0,41500,2,1,41500,无,104,0.731,0,0.003,0.003,0.956,0.035,薄档,高风险薄档
475595,0,47100,2,1,47100,无,103,0.767,0,0.088,0.888,0.008,0.008,薄档,高风险薄档
475596,0,80400,2,1,80400,无,98,0.714,0,0.013,0.947,0.013,0.013,待观察,需人工复核
475597,0,47100,1,1,47100,无,93,0.753,0,0.003,0.003,0.003,0.852,薄档,高风险薄档
475602,0,57300,2,1,57300,无,101,0.713,0,0.003,0.003,0.987,0.003,待观察,需人工复核
475604,0,76400,2,1,76400,无,98,0.714,0,0.003,0.003,0.79,0.2,待观察,需人工复核
475605,0,62800,2,1,62800,无,104,0.75,0,0.003,0.003,0.988,0.003,待观察,需人工复核
475606,0,80400,2,1,80400,无,101,0.713,0,0.003,0.003,0.772,0.003,待观察,需人工复核
475607,0,108800,2,1,108800,无,101,0.752,0,0.003,0.003,0.528,0.003,待观察,需人工复核
475608,0,94200,2,1,94200,无,90,0.756,0,0.003,0.003,0.003,0.003,待观察,需人工复核
475609,0,94200,1,2,140700,无,96,0.708,0,0.003,0.003,0.987,0.003,成长,
475611,0,47100,2,1,47100,无,101,0.713,0,0.003,0.003,0.352,0.448,薄档,高风险薄档
475612,0,67000,2,1,67000,无,98,0.714,0,0.003,0.003,0.036,0.036,待观察,需人工复核
475613,0,47100,2,1,47100,无,202,0.728,0.009,0.003,0.003,0.956,0.035,薄档,高风险薄档
475615,0,94200,3,1,94200,无,93,0.753,0,0.003,0.003,0.575,0.003,待观察,需人工复核
